longitude,latitude,acq_date
80.4242,29.0971,2019-05-04
80.4344,29.0986,2019-05-04
80.4259,29.0882,2019-05-04
80.4953,28.9787,2019-05-04
80.4963,28.9509,2019-05-04
82.1377,28.2265,2019-05-04
80.2482,29.1541,2019-05-04
81.7833,28.2225,2019-05-05
81.502,28.4696,2019-05-05
81.4962,28.4709,2019-05-05
81.7997,28.1826,2019-05-05
83.8027,27.6211,2019-05-05
80.8374,29.3104,2019-05-05
80.8495,29.3119,2019-05-05
80.2391,29.1449,2019-05-05
80.4159,29.0952,2019-05-05
80.427,29.0966,2019-05-05
80.2004,29.0586,2019-05-05
80.2686,29.0672,2019-05-05
80.6152,29.0907,2019-05-05
80.2513,29.0111,2019-05-05
80.2628,29.0125,2019-05-05
80.5022,29.033,2019-05-05
80.5038,29.0235,2019-05-05
80.5155,29.025,2019-05-05
81.4894,28.4628,2019-05-05
82.8723,27.8608,2019-05-05
82.3233,27.9492,2019-05-05
82.1395,28.0204,2019-05-05
82.0942,28.0465,2019-05-05
81.934,28.0873,2019-05-05
82.057,28.2041,2019-05-05
80.6658,28.943,2019-05-05
80.8912,28.6142,2019-05-05
81.3796,28.6732,2019-05-05
81.5066,28.6781,2019-05-05
80.7791,28.5612,2019-05-05
80.9155,28.4635,2019-05-05
80.9274,28.465,2019-05-05
81.7794,28.182,2019-05-05
81.8298,28.1983,2019-05-05
81.7248,28.2458,2019-05-05
81.4877,28.4727,2019-05-05
82.0986,28.0633,2019-05-05
80.5306,29.0384,2019-05-05
82.889,28.0143,2019-05-05
82.0909,28.2158,2019-05-05
82.1911,27.9292,2019-05-05
80.4292,29.1057,2019-05-05
80.2527,29.0112,2019-05-05
80.8345,29.3103,2019-05-06
80.8465,29.3083,2019-05-06
80.614,29.1087,2019-05-06
80.6261,29.1067,2019-05-06
80.61,29.0898,2019-05-06
80.4282,29.1105,2019-05-06
80.4398,29.1085,2019-05-06
80.7237,29.061,2019-05-06
80.7225,29.0513,2019-05-06
80.5088,29.0238,2019-05-06
80.2659,29.0254,2019-05-06
80.2886,29.0216,2019-05-06
80.2701,29.0188,2019-05-06
80.5018,28.9615,2019-05-06
80.513,28.9597,2019-05-06
80.5704,28.9502,2019-05-06
80.966,28.8842,2019-05-06
81.461,28.7282,2019-05-06
81.4681,28.7267,2019-05-06
80.5957,28.8633,2019-05-06
80.3921,28.8483,2019-05-06
80.3112,28.852,2019-05-06
81.4655,28.6243,2019-05-06
80.3053,28.7991,2019-05-06
80.3165,28.7973,2019-05-06
80.8577,28.6974,2019-05-06
80.5401,28.7408,2019-05-06
80.7004,28.7041,2019-05-06
80.6984,28.6946,2019-05-06
80.7101,28.6926,2019-05-06
81.7325,28.2581,2019-05-06
81.7458,28.2557,2019-05-06
82.0683,28.1876,2019-05-06
82.8853,28.0153,2019-05-06
82.8946,28.012,2019-05-06
82.0984,28.1002,2019-05-06
82.0916,28.069,2019-05-06
82.1052,28.0666,2019-05-06
81.9403,28.0857,2019-05-06
81.9354,28.0899,2019-05-06
82.1838,27.9319,2019-05-06
82.1808,27.9215,2019-05-06
82.2829,27.8483,2019-05-06
82.298,27.8455,2019-05-06
82.4284,27.8105,2019-05-06
82.2909,27.8419,2019-05-06
82.4219,27.8075,2019-05-06
82.1747,27.9227,2019-05-06
82.1727,27.9179,2019-05-06
82.0765,28.1929,2019-05-06
80.9396,28.4936,2019-05-06
80.9979,28.576,2019-05-06
80.6972,28.6937,2019-05-06
80.6924,28.6978,2019-05-06
86.6539,27.2373,2019-05-06
82.8981,28.0149,2019-05-06
82.1669,27.9191,2019-05-06
82.1757,27.9302,2019-05-06
82.1647,27.9284,2019-05-06
82.8897,28.0605,2019-05-06
82.879,28.0589,2019-05-06
82.8819,28.0674,2019-05-06
82.871,28.0657,2019-05-06
82.0896,28.0723,2019-05-06
82.0224,28.1929,2019-05-06
82.0207,28.2023,2019-05-06
81.7648,28.2047,2019-05-06
81.9481,28.3271,2019-05-06
81.6798,28.2933,2019-05-06
82.0921,28.3695,2019-05-06
81.8136,28.3541,2019-05-06
81.8069,28.3576,2019-05-06
82.21,28.5157,2019-05-06
82.252,28.6625,2019-05-06
81.4813,28.5382,2019-05-06
81.4635,28.6279,2019-05-06
81.4521,28.626,2019-05-06
81.3764,28.7259,2019-05-06
80.8975,28.6466,2019-05-06
81.3043,28.7967,2019-05-06
81.1337,28.8108,2019-05-06
80.8855,28.8297,2019-05-06
80.9714,28.8962,2019-05-06
80.9598,28.8943,2019-05-06
81.0156,29.099,2019-05-06
80.6047,29.0809,2019-05-06
80.2231,29.0351,2019-05-06
80.4141,29.1101,2019-05-06
80.2465,29.1425,2019-05-06
80.2336,29.1403,2019-05-06
80.8415,29.3056,2019-05-06
80.833,29.3258,2019-05-06
80.8202,29.3236,2019-05-06
81.8178,28.3594,2019-05-06
82.8811,27.8276,2019-05-06
82.7942,27.8236,2019-05-06
82.9272,27.8723,2019-05-06
82.4232,27.8101,2019-05-06
82.9256,27.8988,2019-05-06
82.7352,27.869,2019-05-06
82.8999,28.0058,2019-05-06
82.9083,28.0165,2019-05-06
80.8312,29.3314,2019-05-06
81.4967,28.5373,2019-05-06
80.7181,29.0676,2019-05-07
85.8412,27.3922,2019-05-07
85.8361,27.3959,2019-05-07
82.3089,28.007,2019-05-07
82.0899,28.0315,2019-05-07
82.1001,28.0329,2019-05-07
82.1102,28.0343,2019-05-07
82.2987,28.0056,2019-05-07
86.6565,27.2356,2019-05-07
86.6413,27.234,2019-05-07
85.9803,27.4668,2019-05-07
83.1149,27.4902,2019-05-07
83.1483,27.5118,2019-05-07
84.7142,27.9183,2019-05-07
82.7183,27.6855,2019-05-07
82.7817,27.7758,2019-05-07
82.6655,27.7696,2019-05-07
82.8296,27.8102,2019-05-07
82.8193,27.8088,2019-05-07
82.9123,27.8305,2019-05-07
82.9019,27.8292,2019-05-07
82.3415,27.7722,2019-05-07
82.431,27.8028,2019-05-07
82.4294,27.8118,2019-05-07
82.4191,27.8104,2019-05-07
82.4088,27.809,2019-05-07
82.7796,27.8773,2019-05-07
82.7372,27.8717,2019-05-07
82.8737,27.9249,2019-05-07
82.7875,27.923,2019-05-07
82.777,27.9216,2019-05-07
82.6461,27.9322,2019-05-07
82.6135,27.9371,2019-05-07
82.6034,27.9358,2019-05-07
83.1836,28.0217,2019-05-07
82.2086,27.9007,2019-05-07
82.1576,27.8937,2019-05-07
82.5983,27.9629,2019-05-07
82.1667,27.9231,2019-05-07
80.2288,29.2111,2019-05-07
82.0913,28.0777,2019-05-07
82.0812,28.0763,2019-05-07
82.0975,28.1251,2019-05-07
82.0078,28.1588,2019-05-07
81.8356,28.1349,2019-05-07
81.8254,28.1335,2019-05-07
81.9695,28.2265,2019-05-07
81.7549,28.2058,2019-05-07
81.8241,28.2247,2019-05-07
81.7415,28.2223,2019-05-07
81.3982,28.1739,2019-05-07
81.9667,28.2635,2019-05-07
81.7231,28.2299,2019-05-07
81.7688,28.2637,2019-05-07
81.9702,28.3008,2019-05-07
81.838,28.2825,2019-05-07
81.683,28.2793,2019-05-07
81.6813,28.2882,2019-05-07
82.0956,28.3548,2019-05-07
81.791,28.3127,2019-05-07
82.084,28.3624,2019-05-07
82.0738,28.361,2019-05-07
81.5194,28.2928,2019-05-07
81.5093,28.2914,2019-05-07
81.4943,28.3168,2019-05-07
81.4523,28.32,2019-05-07
81.4506,28.3289,2019-05-07
81.6597,28.3767,2019-05-07
81.7868,28.4412,2019-05-07
81.7139,28.4402,2019-05-07
81.6244,28.5008,2019-05-07
81.6145,28.4994,2019-05-07
80.9998,28.4577,2019-05-07
80.988,28.4652,2019-05-07
80.9156,28.4639,2019-05-07
81.3218,28.5874,2019-05-07
81.3116,28.586,2019-05-07
81.4617,28.6163,2019-05-07
81.4515,28.6149,2019-05-07
80.9646,28.5545,2019-05-07
81.7712,28.6871,2019-05-07
81.0219,28.5811,2019-05-07
81.0118,28.5797,2019-05-07
81.764,28.695,2019-05-07
81.2929,28.6565,2019-05-07
81.0789,28.635,2019-05-07
81.3977,28.7079,2019-05-07
81.3944,28.7258,2019-05-07
81.364,28.7214,2019-05-07
80.7363,28.6312,2019-05-07
81.4571,28.7449,2019-05-07
80.728,28.6402,2019-05-07
80.7178,28.6387,2019-05-07
80.7077,28.6372,2019-05-07
81.4555,28.7538,2019-05-07
81.4453,28.7524,2019-05-07
80.8581,28.6684,2019-05-07
81.3204,28.7531,2019-05-07
80.7127,28.6655,2019-05-07
81.3998,28.7735,2019-05-07
80.711,28.6744,2019-05-07
80.7009,28.6729,2019-05-07
80.8614,28.7055,2019-05-07
80.8597,28.7144,2019-05-07
80.7989,28.7056,2019-05-07
80.7888,28.7041,2019-05-07
80.6568,28.6848,2019-05-07
80.6467,28.6833,2019-05-07
81.3036,28.7873,2019-05-07
80.6313,28.7086,2019-05-07
81.3135,28.8161,2019-05-07
81.3033,28.8147,2019-05-07
81.3118,28.825,2019-05-07
81.1379,28.8094,2019-05-07
81.2882,28.84,2019-05-07
80.8306,28.7834,2019-05-07
80.8204,28.782,2019-05-07
80.8289,28.7924,2019-05-07
80.8747,28.8265,2019-05-07
80.2015,28.7463,2019-05-07
80.961,28.8859,2019-05-07
80.2955,28.8066,2019-05-07
80.58,28.8579,2019-05-07
80.321,28.838,2019-05-07
80.3107,28.8365,2019-05-07
80.6798,28.909,2019-05-07
80.6696,28.9075,2019-05-07
80.5677,28.8925,2019-05-07
80.5576,28.891,2019-05-07
80.6227,28.9373,2019-05-07
80.6309,28.9477,2019-05-07
80.6209,28.9462,2019-05-07
80.5765,28.9581,2019-05-07
80.5661,28.9566,2019-05-07
80.5455,28.9536,2019-05-07
80.6565,28.9789,2019-05-07
80.4706,28.9609,2019-05-07
80.3189,28.9483,2019-05-07
81.1112,29.0733,2019-05-07
80.5121,28.9863,2019-05-07
81.1888,29.1026,2019-05-07
80.4472,28.9951,2019-05-07
81.1771,29.1101,2019-05-07
80.5138,29.0324,2019-05-07
80.6955,29.0682,2019-05-07
80.6207,29.0756,2019-05-07
80.6032,29.0822,2019-05-07
80.593,29.0807,2019-05-07
80.3444,29.0623,2019-05-07
80.4552,29.0879,2019-05-07
80.3222,29.0682,2019-05-07
80.312,29.0667,2019-05-07
80.4533,29.0969,2019-05-07
80.402,29.0893,2019-05-07
80.3917,29.0877,2019-05-07
80.1867,29.0572,2019-05-07
80.4003,29.0982,2019-05-07
80.3901,29.0967,2019-05-07
80.4599,29.1162,2019-05-07
80.4089,29.1087,2019-05-07
80.3987,29.1072,2019-05-07
80.4928,29.1863,2019-05-07
80.4826,29.1847,2019-05-07
80.4913,29.1952,2019-05-07
80.2513,29.1781,2019-05-07
80.2413,29.1766,2019-05-07
80.2993,29.2036,2019-05-07
80.8385,29.2916,2019-05-07
80.8465,29.3843,2019-05-07
80.2694,29.4293,2019-05-07
80.8377,28.8015,2019-05-07
80.833,28.7988,2019-05-07
80.7367,29.0372,2019-05-07
80.3879,29.1089,2019-05-07
80.39,29.0963,2019-05-07
82.2139,27.9537,2019-05-07
82.8277,27.8381,2019-05-07
80.1782,29.0571,2019-05-08
80.4563,29.4045,2019-05-08
81.1269,29.1414,2019-05-08
80.3384,29.2278,2019-05-08
80.8413,28.8245,2019-05-08
81.7609,28.687,2019-05-08
81.0155,28.789,2019-05-08
81.3319,28.7055,2019-05-08
80.3051,28.8367,2019-05-08
80.3342,28.8234,2019-05-08
80.3224,28.8158,2019-05-08
80.3326,28.8144,2019-05-08
80.3413,28.804,2019-05-08
81.3134,28.6625,2019-05-08
80.1144,28.8084,2019-05-08
81.3573,28.6003,2019-05-08
81.3673,28.5988,2019-05-08
85.2049,27.9659,2019-05-08
81.3457,28.5929,2019-05-08
80.6475,28.6865,2019-05-08
81.4245,28.5719,2019-05-08
81.3121,28.5796,2019-05-08
81.4824,28.5257,2019-05-08
81.5027,28.5227,2019-05-08
81.7702,28.4453,2019-05-08
81.7259,28.4336,2019-05-08
81.5015,28.4587,2019-05-08
80.8262,28.5402,2019-05-08
82.102,28.3479,2019-05-08
82.1123,28.3463,2019-05-08
82.0904,28.3405,2019-05-08
82.1006,28.3389,2019-05-08
80.9909,28.4794,2019-05-08
81.001,28.478,2019-05-08
81.8584,28.3394,2019-05-08
81.9763,28.2934,2019-05-08
81.9864,28.2918,2019-05-08
81.9849,28.2828,2019-05-08
81.9655,28.2674,2019-05-08
81.5549,28.3119,2019-05-08
82.1263,28.2239,2019-05-08
81.5127,28.3091,2019-05-08
82.8729,28.0129,2019-05-08
82.0836,28.0917,2019-05-08
82.1126,28.0779,2019-05-08
82.8764,27.9389,2019-05-08
82.111,28.0415,2019-05-08
82.7702,27.9084,2019-05-08
82.6392,27.9201,2019-05-08
82.1626,27.9038,2019-05-08
80.2452,29.1857,2019-05-08
80.6041,29.1071,2019-05-08
80.6127,29.0967,2019-05-08
80.3853,29.12,2019-05-08
80.7329,29.0702,2019-05-08
80.7429,29.0688,2019-05-08
80.3838,29.111,2019-05-08
80.4454,29.1023,2019-05-08
80.4557,29.1008,2019-05-08
80.372,29.1035,2019-05-08
80.3823,29.1021,2019-05-08
80.1938,29.1102,2019-05-08
80.2039,29.1088,2019-05-08
80.2141,29.1073,2019-05-08
80.7163,29.0361,2019-05-08
80.7569,29.0302,2019-05-08
80.767,29.0288,2019-05-08
80.5032,29.0477,2019-05-08
80.6155,29.0316,2019-05-08
80.3122,29.0382,2019-05-08
81.3373,28.8892,2019-05-08
80.7783,28.9532,2019-05-08
80.7883,28.9517,2019-05-08
80.4798,28.9777,2019-05-08
80.541,28.969,2019-05-08
80.6111,28.9498,2019-05-08
80.6213,28.9484,2019-05-08
80.9654,28.8985,2019-05-08
80.5195,28.9442,2019-05-08
80.5295,28.9427,2019-05-08
80.6908,28.9103,2019-05-08
80.6181,28.9117,2019-05-08
81.2233,28.814,2019-05-08
80.5639,28.9011,2019-05-08
81.4608,28.751,2019-05-08
80.7767,28.6399,2019-05-08
80.3633,29.0942,2019-05-08
80.3697,29.0994,2019-05-08
80.7818,28.6337,2019-05-08
82.783,27.9112,2019-05-08
82.7682,27.9086,2019-05-08
82.7512,27.9167,2019-05-08
82.6109,27.9506,2019-05-08
82.4562,27.7954,2019-05-08
81.8453,28.3432,2019-05-08
80.4612,28.6305,2019-05-08
80.4556,28.6316,2019-05-08
81.4428,28.8846,2019-05-08
81.4276,28.8817,2019-05-08
81.4371,28.8955,2019-05-08
81.4482,28.8946,2019-05-08
81.4338,28.8918,2019-05-08
80.3725,29.1062,2019-05-08
82.0722,28.0609,2019-05-08
80.6423,29.0064,2019-05-08
80.4969,29.1811,2019-05-08
80.3711,29.1097,2019-05-08
80.3825,29.1078,2019-05-08
80.2224,29.1146,2019-05-08
81.4345,28.8914,2019-05-08
81.4478,28.8891,2019-05-08
80.3938,29.0576,2019-05-08
80.4055,29.0556,2019-05-08
80.3149,29.0353,2019-05-08
81.3073,28.5832,2019-05-08
81.3177,28.5712,2019-05-08
81.5952,28.4611,2019-05-08
82.2146,28.2783,2019-05-08
80.2215,29.0313,2019-05-08
80.48,28.989,2019-05-08
81.0089,28.9011,2019-05-08
80.4544,28.9738,2019-05-08
80.683,28.926,2019-05-08
82.0837,28.2419,2019-05-08
81.5006,28.5191,2019-05-08
80.5188,28.9436,2019-05-08
80.5481,28.9094,2019-05-08
80.5591,28.9076,2019-05-08
80.5517,28.9047,2019-05-08
81.049,28.762,2019-05-08
81.4719,28.3998,2019-05-08
80.6915,29.0498,2019-05-09
80.6887,29.056,2019-05-09
83.1135,28.1366,2019-05-09
87.8891,27.3418,2019-05-09
85.7592,27.7043,2019-05-09
85.7485,27.7029,2019-05-09
82.4144,27.8257,2019-05-09
82.4035,27.824,2019-05-09
82.3355,27.8488,2019-05-09
82.1913,27.8256,2019-05-09
82.3226,27.8563,2019-05-09
82.277,27.8586,2019-05-09
82.2359,27.8906,2019-05-09
82.5432,27.9641,2019-05-09
82.5325,27.9624,2019-05-09
82.2229,27.9804,2019-05-09
83.1015,28.144,2019-05-09
83.0963,28.1711,2019-05-09
81.8837,28.1015,2019-05-09
81.8932,28.1128,2019-05-09
83.1513,28.3177,2019-05-09
83.1412,28.3162,2019-05-09
81.8609,28.1226,2019-05-09
82.0596,28.184,2019-05-09
82.0488,28.1822,2019-05-09
81.9438,28.2669,2019-05-09
81.9327,28.2651,2019-05-09
82.1201,28.324,2019-05-09
82.1091,28.3223,2019-05-09
81.9588,28.3081,2019-05-09
81.8794,28.2954,2019-05-09
81.8676,28.2936,2019-05-09
81.8468,28.3053,2019-05-09
81.8732,28.3582,2019-05-09
81.8231,28.3696,2019-05-09
81.8116,28.3678,2019-05-09
81.7788,28.435,2019-05-09
81.4747,28.3953,2019-05-09
81.7054,28.5259,2019-05-09
81.5866,28.5263,2019-05-09
81.5803,28.5287,2019-05-09
81.4743,28.521,2019-05-09
81.3987,28.5183,2019-05-09
81.4087,28.5299,2019-05-09
81.0265,28.4962,2019-05-09
81.3263,28.566,2019-05-09
81.3143,28.564,2019-05-09
80.9581,28.5153,2019-05-09
81.3656,28.586,2019-05-09
81.4474,28.6096,2019-05-09
81.313,28.5971,2019-05-09
81.4893,28.6955,2019-05-09
81.495,28.6997,2019-05-09
81.4835,28.6978,2019-05-09
81.463,28.7339,2019-05-09
81.2364,28.7063,2019-05-09
81.353,28.7355,2019-05-09
81.3414,28.7336,2019-05-09
81.0621,28.6873,2019-05-09
81.443,28.7701,2019-05-09
81.2042,28.7409,2019-05-09
81.3105,28.7818,2019-05-09
81.2738,28.7857,2019-05-09
81.2834,28.7972,2019-05-09
80.7131,28.7114,2019-05-09
80.7004,28.7093,2019-05-09
80.4002,29.0597,2019-05-09
80.3097,29.0234,2019-05-09
80.5119,29.0477,2019-05-09
80.6821,28.9836,2019-05-09
80.64,28.9969,2019-05-09
80.6268,28.9947,2019-05-09
80.6237,29.0044,2019-05-09
80.6719,29.0545,2019-05-09
80.4789,29.0213,2019-05-09
80.6804,29.0764,2019-05-09
80.5248,29.0499,2019-05-09
80.4698,29.1948,2019-05-09
80.4819,29.1969,2019-05-09
80.1902,29.1054,2019-05-09
80.3671,29.115,2019-05-09
80.4584,29.0788,2019-05-09
80.5637,29.0972,2019-05-09
80.577,29.0995,2019-05-09
80.5691,29.0986,2019-05-09
80.6598,28.7127,2019-05-09
80.6469,28.7105,2019-05-09
81.1808,28.8102,2019-05-09
81.4909,28.8708,2019-05-09
80.8708,28.7687,2019-05-09
81.4364,28.8751,2019-05-09
81.4449,28.8864,2019-05-09
81.4416,28.8957,2019-05-09
81.4309,28.8939,2019-05-09
81.0564,28.8413,2019-05-09
81.3313,28.8972,2019-05-09
80.7224,28.8257,2019-05-09
81.0077,28.8936,2019-05-09
80.9968,28.8918,2019-05-09
81.0016,28.895,2019-05-09
80.369,28.8692,2019-05-09
81.3517,29.0463,2019-05-09
80.7508,28.9646,2019-05-09
80.6947,28.9857,2019-05-09
81.5778,28.4665,2019-05-09
81.859,28.3596,2019-05-09
81.8732,28.3611,2019-05-09
81.8638,28.36,2019-05-09
81.8783,28.3616,2019-05-09
82.1021,28.3163,2019-05-09
82.1197,28.3181,2019-05-09
82.1719,28.3234,2019-05-09
82.187,28.3249,2019-05-09
82.2376,28.2738,2019-05-09
82.2381,28.2622,2019-05-09
82.2539,28.2638,2019-05-09
81.8833,28.1118,2019-05-09
83.0417,28.1484,2019-05-09
82.8853,28.0668,2019-05-09
82.1516,27.9344,2019-05-09
82.9157,28.009,2019-05-09
82.1587,27.9363,2019-05-09
82.9021,28.0019,2019-05-09
82.9222,28.0039,2019-05-09
82.8585,27.9369,2019-05-09
82.8654,27.9316,2019-05-09
82.8475,27.9298,2019-05-09
81.4877,28.6948,2019-05-09
81.3246,28.6216,2019-05-09
81.4157,28.5734,2019-05-09
80.4557,29.1957,2019-05-09
80.4696,29.1973,2019-05-09
80.4732,29.1873,2019-05-09
80.606,29.1389,2019-05-09
80.3686,29.1153,2019-05-09
80.5908,29.0988,2019-05-09
80.4568,29.0732,2019-05-09
80.4705,29.0747,2019-05-09
80.5665,29.075,2019-05-09
80.6819,29.0666,2019-05-09
80.675,29.0593,2019-05-09
80.4739,28.9942,2019-05-09
80.4401,28.9694,2019-05-09
80.6393,28.9917,2019-05-09
80.7461,28.9717,2019-05-09
80.7526,28.9664,2019-05-09
80.5774,28.9147,2019-05-09
80.7039,28.9078,2019-05-09
81.0095,28.8716,2019-05-09
80.8529,28.8329,2019-05-09
81.1261,28.83,2019-05-09
81.132,28.8267,2019-05-09
81.363,28.8302,2019-05-09
81.4924,28.7306,2019-05-09
81.4978,28.6978,2019-05-09
82.2618,28.2596,2019-05-09
81.5027,28.6968,2019-05-09
82.2529,28.2632,2019-05-09
82.9134,28.0133,2019-05-09
80.5913,29.0892,2019-05-10
80.2659,29.0679,2019-05-10
80.9954,29.02,2019-05-10
80.6526,29.0006,2019-05-10
80.6652,28.9991,2019-05-10
80.6196,29.1365,2019-05-10
82.3021,28.3395,2019-05-10
82.1928,28.3449,2019-05-10
82.2032,28.3435,2019-05-10
82.1806,28.3371,2019-05-10
82.1918,28.3356,2019-05-10
82.2023,28.3342,2019-05-10
82.2608,28.2627,2019-05-10
83.0333,28.1466,2019-05-10
81.5407,28.3101,2019-05-10
81.6983,28.246,2019-05-10
82.0866,28.1943,2019-05-10
82.8043,28.0219,2019-05-10
81.8764,28.1211,2019-05-10
81.8876,28.1196,2019-05-10
81.8749,28.1118,2019-05-10
81.886,28.1103,2019-05-10
82.8492,27.9514,2019-05-10
82.8595,27.95,2019-05-10
82.8575,27.941,2019-05-10
82.2366,28.007,2019-05-10
83.1082,27.8505,2019-05-10
82.4336,27.9259,2019-05-10
82.1767,27.9512,2019-05-10
82.1418,27.9111,2019-05-10
85.362,27.4295,2019-05-10
82.2122,27.8734,2019-05-10
82.2037,27.8276,2019-05-10
83.1257,27.5902,2019-05-10
82.7584,27.8904,2019-05-10
80.5873,28.9067,2019-05-10
81.2701,28.8028,2019-05-10
81.2683,28.7932,2019-05-10
81.5105,28.6906,2019-05-10
81.322,28.6032,2019-05-10
81.7956,28.4991,2019-05-10
84.8794,28.0407,2019-05-10
81.5155,28.4968,2019-05-10
81.5793,28.4596,2019-05-10
82.2971,28.3431,2019-05-10
81.0156,28.4719,2019-05-10
81.0084,28.469,2019-05-10
82.1933,28.311,2019-05-10
82.1872,28.3164,2019-05-10
82.814,28.0235,2019-05-10
80.6493,29.0464,2019-05-10
80.4789,29.0067,2019-05-10
80.2415,29.0311,2019-05-10
80.3849,29.0109,2019-05-10
80.3832,29.0019,2019-05-10
80.3815,28.993,2019-05-10
81.1919,28.8757,2019-05-10
81.1902,28.8668,2019-05-10
81.3846,28.8273,2019-05-10
80.5835,28.9264,2019-05-10
81.9324,28.5321,2019-05-10
81.3471,28.5843,2019-05-10
81.9328,28.4859,2019-05-10
81.9431,28.4843,2019-05-10
81.4816,28.5089,2019-05-10
81.5016,28.5059,2019-05-10
81.5116,28.5044,2019-05-10
81.5203,28.4939,2019-05-10
81.5861,28.4564,2019-05-10
82.1879,28.3542,2019-05-10
82.3116,28.3347,2019-05-10
82.3221,28.333,2019-05-10
81.8166,28.4027,2019-05-10
81.8269,28.4011,2019-05-10
82.1855,28.3452,2019-05-10
82.1852,28.3173,2019-05-10
82.1953,28.3157,2019-05-10
82.2061,28.3141,2019-05-10
82.1939,28.3067,2019-05-10
82.2047,28.305,2019-05-10
82.0896,28.2403,2019-05-10
82.8054,28.1179,2019-05-10
82.8245,28.0218,2019-05-10
82.857,27.9246,2019-05-10
82.1948,27.9368,2019-05-10
80.4874,29.0114,2019-05-11
80.6038,28.9485,2019-05-11
82.1155,28.5083,2019-05-11
82.1076,28.506,2019-05-11
81.215,28.6082,2019-05-11
81.211,28.6133,2019-05-11
82.1939,28.3195,2019-05-11
82.2225,28.3254,2019-05-11
81.0046,28.5209,2019-05-11
80.9441,28.4785,2019-05-11
80.9395,28.4822,2019-05-11
80.9361,28.4692,2019-05-11
82.8088,28.0132,2019-05-11
82.7565,27.8699,2019-05-11
86.0915,27.2535,2019-05-11
81.0084,28.4795,2019-05-11
81.3206,28.5529,2019-05-11
80.9291,28.4764,2019-05-11
80.7737,28.5888,2019-05-11
81.1739,28.864,2019-05-11
80.4821,28.9972,2019-05-11
80.4792,29.0095,2019-05-11
80.3859,29.0169,2019-05-11
80.3142,29.1083,2019-05-11
80.2929,29.1042,2019-05-11
80.3075,29.1101,2019-05-11
80.2857,29.1058,2019-05-11
80.9372,28.4722,2019-05-11
81.0166,28.4748,2019-05-11
82.1004,28.5039,2019-05-11
82.1075,28.504,2019-05-11
82.1118,28.4932,2019-05-11
82.2979,28.33,2019-05-11
82.2996,28.319,2019-05-11
82.3161,28.322,2019-05-11
82.0457,28.2491,2019-05-11
83.6639,28.5189,2019-05-11
81.813,28.1132,2019-05-11
82.1877,27.9388,2019-05-11
82.319,27.9627,2019-05-11
83.0164,27.9736,2019-05-11
83.144,27.7394,2019-05-11
80.353,29.12,2019-05-11
86.0859,27.2471,2019-05-11
86.0845,27.2591,2019-05-11
86.0991,27.2546,2019-05-11
86.0762,27.2524,2019-05-11
83.1213,27.5213,2019-05-11
84.6512,27.8685,2019-05-11
83.1187,27.8468,2019-05-11
82.7353,27.8829,2019-05-11
82.6866,27.8869,2019-05-11
82.6824,27.9159,2019-05-11
82.6704,27.9144,2019-05-11
83.0409,27.9792,2019-05-11
83.0292,27.9778,2019-05-11
82.4082,27.921,2019-05-11
82.8205,28.0045,2019-05-11
82.8085,28.003,2019-05-11
82.8286,28.0154,2019-05-11
82.8176,28.0141,2019-05-11
82.0892,27.9244,2019-05-11
82.9091,28.0549,2019-05-11
82.8962,28.0533,2019-05-11
82.8121,28.0431,2019-05-11
83.2705,28.1489,2019-05-11
83.1782,28.2906,2019-05-11
82.054,28.258,2019-05-11
82.2984,28.3171,2019-05-11
82.2961,28.3265,2019-05-11
82.285,28.3252,2019-05-11
81.9213,28.333,2019-05-11
81.875,28.413,2019-05-11
81.6422,28.418,2019-05-11
82.0949,28.4944,2019-05-11
81.9021,28.4701,2019-05-11
81.7994,28.4856,2019-05-11
81.5699,28.4559,2019-05-11
81.5022,28.4917,2019-05-11
81.4985,28.51,2019-05-11
81.3647,28.5302,2019-05-11
81.3951,28.5696,2019-05-11
81.3,28.6396,2019-05-11
82.3184,28.8067,2019-05-11
82.3086,28.8056,2019-05-11
81.5257,28.7348,2019-05-11
81.7327,28.8059,2019-05-11
81.368,28.7873,2019-05-11
81.3573,28.7859,2019-05-11
81.2226,28.8319,2019-05-11
81.2117,28.8305,2019-05-11
81.1763,28.8446,2019-05-11
81.1748,28.8537,2019-05-11
81.1708,28.8718,2019-05-11
80.9826,28.8551,2019-05-11
80.7806,28.8468,2019-05-11
81.0933,28.9068,2019-05-11
81.0824,28.9054,2019-05-11
81.0007,28.9412,2019-05-11
80.5053,28.9293,2019-05-11
80.5955,28.9507,2019-05-11
80.9924,29.0132,2019-05-11
80.3713,28.9938,2019-05-11
80.3696,29.0028,2019-05-11
80.3781,29.0132,2019-05-11
80.4069,29.0263,2019-05-11
80.3967,29.0249,2019-05-11
80.3865,29.0235,2019-05-11
80.6323,29.0661,2019-05-11
80.2551,29.079,2019-05-11
80.2448,29.0776,2019-05-11
80.2638,29.0894,2019-05-11
80.3133,29.1054,2019-05-11
80.3013,29.1129,2019-05-11
80.2606,29.1073,2019-05-11
81.4851,28.5055,2019-05-11
81.5074,28.6514,2019-05-12
81.5232,28.6497,2019-05-12
81.9639,28.4889,2019-05-12
81.4888,28.4948,2019-05-12
82.2819,28.3161,2019-05-12
82.8956,28.1749,2019-05-12
81.5363,28.3075,2019-05-12
81.9511,28.2168,2019-05-12
82.8355,28.0057,2019-05-12
82.685,27.9205,2019-05-12
