longitude,latitude,acq_date,DEM
81.9286,28.1154,2019-04-26,259.7054138183594
81.8078,28.0292,2019-04-26,260.819091796875
81.8187,28.0278,2019-04-26,230.00674438476562
81.8223,28.0218,2019-04-26,260.1741943359375
81.6181,28.3583,2019-04-26,523.5070190429688
81.8693,28.2523,2019-04-26,633.31201171875
81.9176,28.1168,2019-04-26,263.1068115234375
81.9027,28.1332,2019-04-27,264.0931091308594
81.9226,27.9675,2019-04-27,198.2322235107422
81.9266,27.9073,2019-04-27,157.68112182617188
81.9209,27.9086,2019-04-27,158.2772979736328
81.961,28.1518,2019-04-27,829.2538452148438
81.5815,28.3488,2019-04-27,631.3963623046875
81.5059,28.3465,2019-04-27,235.5712890625
81.5363,28.3605,2019-04-27,740.4728393554688
81.5256,28.3588,2019-04-27,539.3757934570312
81.5553,28.3727,2019-04-27,792.284912109375
81.5448,28.3711,2019-04-27,559.9911499023438
81.524,28.3679,2019-04-27,603.5286865234375
81.5432,28.3801,2019-04-27,864.095703125
81.5412,28.3892,2019-04-27,633.406982421875
81.5308,28.3876,2019-04-27,561.4334716796875
83.0317,27.6223,2019-04-27,108.44802856445312
83.0217,27.6208,2019-04-27,106.6668472290039
82.6644,27.7628,2019-04-27,536.3060913085938
82.5924,27.7615,2019-04-27,491.408447265625
82.5823,27.7601,2019-04-27,458.8581848144531
82.2499,27.8402,2019-04-27,487.1884460449219
82.276,27.8903,2019-04-27,432.087890625
82.515,27.9437,2019-04-27,741.4446411132812
82.5049,27.9423,2019-04-27,736.0428466796875
82.4831,27.9482,2019-04-27,600.3038940429688
82.4177,27.9662,2019-04-27,941.255615234375
82.5591,28.0058,2019-04-27,898.3182983398438
82.2291,27.994,2019-04-27,440.7235412597656
81.8162,28.0337,2019-04-27,259.53839111328125
81.8059,28.0322,2019-04-27,306.0188903808594
81.9125,28.1035,2019-04-27,237.00872802734375
81.9108,28.1125,2019-04-27,253.14175415039062
81.8988,28.12,2019-04-27,246.03421020507812
81.897,28.129,2019-04-27,253.23463439941406
81.83,28.1467,2019-04-27,185.47528076171875
81.6767,28.3267,2019-04-27,441.47674560546875
81.6663,28.3251,2019-04-27,382.4854431152344
81.7009,28.3391,2019-04-27,778.8584594726562
81.6801,28.3359,2019-04-27,710.3316650390625
81.6696,28.3343,2019-04-27,505.4437255859375
81.5968,28.3232,2019-04-27,398.60003662109375
81.6679,28.3433,2019-04-27,631.3976440429688
81.9067,28.1198,2019-04-27,256.97406005859375
83.0215,27.6208,2019-04-28,106.7186508178711
81.5416,28.3524,2019-04-28,581.1953125
83.0236,27.6228,2019-04-28,106.8225326538086
82.5843,27.7616,2019-04-28,459.7801208496094
82.766,27.7972,2019-04-28,355.7597961425781
82.8049,27.9025,2019-04-28,421.6734924316406
82.793,27.9011,2019-04-28,361.373291015625
82.4946,27.9434,2019-04-28,561.9779663085938
81.9144,27.914,2019-04-28,160.0731964111328
82.0192,27.9657,2019-04-28,239.22219848632812
82.008,27.9642,2019-04-28,254.9771728515625
81.954,27.9813,2019-04-28,245.2823944091797
81.9531,28.0578,2019-04-28,181.03115844726562
81.9456,28.063,2019-04-28,179.99867248535156
81.917,28.0977,2019-04-28,229.80899047851562
81.9043,28.1057,2019-04-28,234.27264404296875
81.868,28.1201,2019-04-28,202.8421630859375
81.9535,28.1406,2019-04-28,726.3480224609375
81.8318,28.1345,2019-04-28,180.8905029296875
81.8476,28.1417,2019-04-28,204.6943359375
81.8365,28.1403,2019-04-28,188.2788543701172
81.835,28.1497,2019-04-28,190.27761840820312
81.8665,28.1632,2019-04-28,262.2518005371094
81.8555,28.1618,2019-04-28,236.9557647705078
81.7282,28.2761,2019-04-28,244.66275024414062
81.6025,28.3225,2019-04-28,490.64727783203125
81.5097,28.3483,2019-04-28,261.1664733886719
81.5185,28.3589,2019-04-28,479.99951171875
81.5396,28.3879,2019-04-28,719.3154907226562
81.5339,28.3555,2019-04-28,614.1190185546875
81.53,28.3526,2019-04-28,451.2601623535156
81.8634,28.1364,2019-04-28,210.90347290039062
81.9234,28.096,2019-04-28,228.9506072998047
81.5362,28.3542,2019-04-28,533.01416015625
81.6674,28.3171,2019-04-28,299.9320373535156
81.5535,28.3523,2019-04-28,464.7734375
81.8928,28.1687,2019-04-28,638.2449951171875
81.5109,28.3981,2019-04-29,458.70721435546875
81.6414,28.367,2019-04-29,619.8919067382812
81.5842,28.3668,2019-04-29,509.5679931640625
81.4552,28.3719,2019-04-29,204.39151000976562
81.9726,28.1659,2019-04-29,464.61944580078125
81.8903,28.1697,2019-04-29,543.2024536132812
81.8309,28.1601,2019-04-29,189.08010864257812
81.8422,28.1582,2019-04-29,203.79879760742188
81.8535,28.1564,2019-04-29,224.36102294921875
81.8648,28.1545,2019-04-29,236.17657470703125
81.8874,28.1507,2019-04-29,275.0758056640625
81.9428,28.1415,2019-04-29,785.7780151367188
81.8628,28.1451,2019-04-29,216.74061584472656
81.8742,28.1432,2019-04-29,223.82315063476562
81.8723,28.1337,2019-04-29,217.86346435546875
82.0512,28.0938,2019-04-29,937.02001953125
81.9166,28.0923,2019-04-29,221.67156982421875
81.9605,27.9926,2019-04-29,246.49696350097656
83.0604,27.6924,2019-04-29,127.5180435180664
82.7169,27.711,2019-04-29,195.7994384765625
81.8761,28.1526,2019-04-29,235.74734497070312
82.1954,27.9318,2019-04-29,291.78924560546875
82.3381,27.8114,2019-04-29,654.5994873046875
82.4227,27.9495,2019-04-29,606.7635498046875
82.1425,27.9629,2019-04-29,424.4056091308594
82.1325,28.0433,2019-04-29,561.656005859375
81.9823,28.1311,2019-04-29,603.4921264648438
81.969,28.1288,2019-04-29,803.2566528320312
81.9543,28.1262,2019-04-29,557.813720703125
82.0606,28.1552,2019-04-29,732.9848022460938
81.9534,28.1367,2019-04-29,711.2310791015625
81.9386,28.1341,2019-04-29,600.5170288085938
81.9363,28.1443,2019-04-29,441.0310974121094
81.6988,28.3206,2019-04-29,545.73095703125
81.5728,28.3373,2019-04-29,720.7160034179688
81.5276,28.3293,2019-04-29,221.0746307373047
81.6375,28.3703,2019-04-29,517.6083984375
81.6067,28.3757,2019-04-29,480.3102722167969
81.5925,28.3732,2019-04-29,319.9568176269531
81.579,28.3709,2019-04-29,472.5462341308594
81.5192,28.4098,2019-04-29,555.254638671875
81.5054,28.4074,2019-04-29,570.546630859375
81.5063,28.4066,2019-04-29,607.8780517578125
81.6018,28.3774,2019-04-29,392.39892578125
81.6337,28.3715,2019-04-29,517.6195068359375
81.6508,28.3683,2019-04-29,496.5723876953125
81.7215,28.3201,2019-04-29,980.1317749023438
81.5733,28.3365,2019-04-29,692.3696899414062
81.5663,28.3379,2019-04-29,660.49072265625
81.7616,28.2905,2019-04-29,680.9578857421875
81.9494,28.1385,2019-04-29,661.4015502929688
83.3864,27.7188,2019-04-30,310.72296142578125
82.7511,27.7761,2019-04-30,663.5988159179688
82.8881,27.9159,2019-04-30,459.2275695800781
82.8781,27.9145,2019-04-30,399.987060546875
82.8061,27.9133,2019-04-30,419.7135009765625
82.2433,27.9044,2019-04-30,354.12158203125
82.152,27.9461,2019-04-30,422.2498474121094
82.1164,28.0428,2019-04-30,437.67681884765625
82.1149,28.0517,2019-04-30,563.9336547851562
81.9509,28.1098,2019-04-30,253.871826171875
81.9373,28.1262,2019-04-30,398.9898986816406
81.927,28.1247,2019-04-30,272.0982666015625
82.0926,28.1591,2019-04-30,615.7655029296875
81.9292,28.1346,2019-04-30,418.7809753417969
81.8347,28.2676,2019-04-30,571.3319091796875
81.8534,28.2796,2019-04-30,535.4027709960938
81.6972,28.284,2019-04-30,210.21026611328125
81.7027,28.3127,2019-04-30,529.7816162109375
81.5607,28.3283,2019-04-30,326.41668701171875
81.5293,28.3236,2019-04-30,215.75686645507812
81.4487,28.375,2019-04-30,202.00125122070312
81.4383,28.3734,2019-04-30,194.33309936523438
81.5563,28.3228,2019-04-30,237.99639892578125
81.9483,28.1249,2019-04-30,494.9460754394531
81.9289,28.1231,2019-04-30,289.5631103515625
82.5284,27.9167,2019-05-01,438.83074951171875
81.4917,28.4168,2019-05-01,446.3667907714844
81.7073,28.3034,2019-05-01,421.1645202636719
81.4904,28.3249,2019-05-01,177.29168701171875
81.8178,28.2784,2019-05-01,764.0888061523438
81.7125,28.2751,2019-05-01,235.13104248046875
81.7228,28.2736,2019-05-01,245.991455078125
81.7432,28.2707,2019-05-01,269.27642822265625
81.7673,28.2306,2019-05-01,208.71519470214844
81.824,28.1763,2019-05-01,208.75509643554688
81.9374,28.1142,2019-05-01,257.07196044921875
81.9475,28.1128,2019-05-01,258.4305725097656
81.9459,28.1039,2019-05-01,235.75323486328125
82.1083,28.0614,2019-05-01,684.7107543945312
82.1066,28.0525,2019-05-01,415.0476379394531
82.1117,28.0243,2019-05-01,282.96539306640625
82.1218,28.0229,2019-05-01,230.68458557128906
82.5899,27.9357,2019-05-01,465.5478210449219
82.4263,27.9417,2019-05-01,557.2432250976562
81.9802,27.9604,2019-05-01,299.84857177734375
83.8136,27.6831,2019-05-01,307.3152160644531
82.2397,27.9135,2019-05-01,364.4570007324219
82.7303,27.6838,2019-05-01,154.97412109375
82.7286,27.6748,2019-05-01,144.0289306640625
82.8557,27.8853,2019-05-01,542.4866333007812
83.0668,27.6341,2019-05-01,116.85948944091797
82.8076,27.8389,2019-05-01,589.9103393554688
81.53,28.3177,2019-05-01,200.00006103515625
81.7124,28.2749,2019-05-01,234.09075927734375
81.6814,28.3088,2019-05-01,275.64263916015625
81.4929,28.4242,2019-05-01,303.2860412597656
81.6239,28.3932,2019-05-01,295.1500549316406
81.6219,28.3839,2019-05-01,326.9432373046875
81.692,28.3094,2019-05-01,484.97760009765625
81.9893,27.9526,2019-05-01,392.0516357421875
82.1585,27.8943,2019-05-01,449.11334228515625
82.1701,27.8923,2019-05-01,598.9537353515625
83.844,27.6921,2019-05-02,501.880859375
81.9297,27.9811,2019-05-02,181.90618896484375
81.9409,28.0964,2019-05-02,222.42015075683594
81.9002,28.0893,2019-05-02,205.44879150390625
81.9387,28.1066,2019-05-02,244.57708740234375
81.8144,28.1889,2019-05-02,190.02145385742188
81.8007,28.1865,2019-05-02,209.97972106933594
81.7793,28.2642,2019-05-02,398.6058044433594
81.6921,28.2993,2019-05-02,271.39361572265625
81.6777,28.2968,2019-05-02,220.00802612304688
81.4877,28.2956,2019-05-02,178.82171630859375
81.5422,28.316,2019-05-02,200.23321533203125
81.6226,28.3899,2019-05-02,307.12823486328125
81.5924,28.3954,2019-05-02,299.83740234375
81.576,28.4033,2019-05-02,338.24798583984375
81.4337,28.3782,2019-05-02,202.01632690429688
81.5457,28.4087,2019-05-02,342.3171691894531
81.5294,28.4167,2019-05-02,427.34893798828125
81.6777,28.2941,2019-05-02,202.96900939941406
81.5381,28.3183,2019-05-02,200.10189819335938
81.8202,28.1281,2019-05-02,171.51535034179688
81.7351,28.2601,2019-05-02,226.14859008789062
81.7223,28.2586,2019-05-02,194.35789489746094
81.7095,28.2571,2019-05-02,194.79446411132812
81.7079,28.2671,2019-05-02,216.78793334960938
81.6952,28.2656,2019-05-02,193.04776000976562
81.6902,28.2956,2019-05-02,240.0286865234375
81.5523,28.3099,2019-05-02,197.30918884277344
82.2329,27.9731,2019-05-02,286.6182861328125
81.7833,28.2225,2019-05-05,228.6719970703125
81.7997,28.1826,2019-05-05,209.076416015625
83.8027,27.6211,2019-05-05,290.7060546875
82.8723,27.8608,2019-05-05,619.9926147460938
82.1395,28.0204,2019-05-05,266.40277099609375
82.0942,28.0465,2019-05-05,342.718994140625
81.934,28.0873,2019-05-05,212.8866424560547
81.7794,28.182,2019-05-05,184.09375
81.8298,28.1983,2019-05-05,244.78775024414062
81.7248,28.2458,2019-05-05,181.17276000976562
82.0986,28.0633,2019-05-05,694.8543701171875
82.889,28.0143,2019-05-05,1226.072509765625
81.7325,28.2581,2019-05-06,220.7136993408203
81.7458,28.2557,2019-05-06,201.95144653320312
82.8853,28.0153,2019-05-06,1451.7437744140625
82.8946,28.012,2019-05-06,1291.58251953125
82.0984,28.1002,2019-05-06,854.3850708007812
82.0916,28.069,2019-05-06,721.036376953125
82.1052,28.0666,2019-05-06,813.760498046875
81.9354,28.0899,2019-05-06,219.2103729248047
82.1838,27.9319,2019-05-06,315.4866638183594
82.1808,27.9215,2019-05-06,417.2950134277344
82.2829,27.8483,2019-05-06,511.57562255859375
82.298,27.8455,2019-05-06,554.5093994140625
82.4284,27.8105,2019-05-06,386.7801208496094
82.2909,27.8419,2019-05-06,564.0045166015625
82.4219,27.8075,2019-05-06,416.72149658203125
82.1747,27.9227,2019-05-06,546.1954345703125
82.1727,27.9179,2019-05-06,479.6143798828125
82.8981,28.0149,2019-05-06,1070.2794189453125
82.1669,27.9191,2019-05-06,468.0955505371094
82.1757,27.9302,2019-05-06,339.1905822753906
82.1647,27.9284,2019-05-06,378.3148193359375
82.0896,28.0723,2019-05-06,893.6204223632812
81.6798,28.2933,2019-05-06,218.68789672851562
82.9272,27.8723,2019-05-06,757.4570922851562
82.4232,27.8101,2019-05-06,380.091064453125
82.7352,27.869,2019-05-06,661.7586059570312
82.8999,28.0058,2019-05-06,1007.1036987304688
82.9083,28.0165,2019-05-06,1058.543212890625
82.0899,28.0315,2019-05-07,274.0632019042969
82.1001,28.0329,2019-05-07,246.90133666992188
82.1102,28.0343,2019-05-07,280.0005187988281
82.7183,27.6855,2019-05-07,1.0
82.7817,27.7758,2019-05-07,621.6136474609375
82.6655,27.7696,2019-05-07,432.4742431640625
82.8296,27.8102,2019-05-07,568.964599609375
82.8193,27.8088,2019-05-07,432.2933654785156
82.9123,27.8305,2019-05-07,621.2311401367188
82.9019,27.8292,2019-05-07,573.6651000976562
82.3415,27.7722,2019-05-07,481.0714111328125
82.4294,27.8118,2019-05-07,379.85943603515625
82.4191,27.8104,2019-05-07,420.3797607421875
82.4088,27.809,2019-05-07,358.01373291015625
82.7796,27.8773,2019-05-07,424.41876220703125
82.7372,27.8717,2019-05-07,735.124755859375
82.8737,27.9249,2019-05-07,464.89984130859375
82.7875,27.923,2019-05-07,579.1255493164062
82.777,27.9216,2019-05-07,428.86260986328125
82.6461,27.9322,2019-05-07,828.343994140625
82.6135,27.9371,2019-05-07,734.016357421875
82.6034,27.9358,2019-05-07,563.2532958984375
82.2086,27.9007,2019-05-07,436.59014892578125
82.1576,27.8937,2019-05-07,453.8123474121094
82.5983,27.9629,2019-05-07,757.7020874023438
82.1667,27.9231,2019-05-07,398.27801513671875
82.0913,28.0777,2019-05-07,1114.5478515625
82.0812,28.0763,2019-05-07,848.594482421875
82.0078,28.1588,2019-05-07,751.3552856445312
81.8356,28.1349,2019-05-07,185.29238891601562
81.8254,28.1335,2019-05-07,173.88714599609375
81.7549,28.2058,2019-05-07,183.8524627685547
81.8241,28.2247,2019-05-07,422.2612609863281
81.7415,28.2223,2019-05-07,186.83395385742188
81.7231,28.2299,2019-05-07,171.11697387695312
81.7688,28.2637,2019-05-07,260.0859680175781
81.838,28.2825,2019-05-07,494.48577880859375
81.6813,28.2882,2019-05-07,214.16481018066406
81.791,28.3127,2019-05-07,594.2750244140625
81.5093,28.2914,2019-05-07,180.00689697265625
81.4943,28.3168,2019-05-07,181.55795288085938
81.4523,28.32,2019-05-07,175.0814666748047
81.4506,28.3289,2019-05-07,174.93617248535156
82.2139,27.9537,2019-05-07,213.81275939941406
82.8277,27.8381,2019-05-07,495.23272705078125
81.5549,28.3119,2019-05-08,211.50839233398438
81.5127,28.3091,2019-05-08,193.17543029785156
82.8729,28.0129,2019-05-08,1367.1658935546875
82.0836,28.0917,2019-05-08,658.1229858398438
82.1126,28.0779,2019-05-08,820.56787109375
82.8764,27.9389,2019-05-08,668.64892578125
82.111,28.0415,2019-05-08,330.69287109375
82.7702,27.9084,2019-05-08,547.0406494140625
82.6392,27.9201,2019-05-08,574.3041381835938
82.1626,27.9038,2019-05-08,592.39794921875
82.7682,27.9086,2019-05-08,475.9474182128906
82.7512,27.9167,2019-05-08,527.0301513671875
82.6109,27.9506,2019-05-08,539.04345703125
82.4562,27.7954,2019-05-08,407.21600341796875
82.0722,28.0609,2019-05-08,422.0166015625
81.4719,28.3998,2019-05-08,363.3652038574219
83.1135,28.1366,2019-05-09,1200.4222412109375
82.4144,27.8257,2019-05-09,339.9987487792969
82.4035,27.824,2019-05-09,319.4261474609375
82.3355,27.8488,2019-05-09,372.62579345703125
82.3226,27.8563,2019-05-09,426.4556884765625
82.277,27.8586,2019-05-09,479.86297607421875
82.2359,27.8906,2019-05-09,430.627685546875
82.5432,27.9641,2019-05-09,730.5470581054688
82.5325,27.9624,2019-05-09,714.9019775390625
82.2229,27.9804,2019-05-09,254.74441528320312
81.8837,28.1015,2019-05-09,205.8662109375
81.8932,28.1128,2019-05-09,234.08023071289062
81.8609,28.1226,2019-05-09,202.63778686523438
82.0488,28.1822,2019-05-09,818.587158203125
81.4747,28.3953,2019-05-09,499.4818115234375
81.8833,28.1118,2019-05-09,213.99974060058594
83.0417,28.1484,2019-05-09,1761.849853515625
82.1516,27.9344,2019-05-09,479.2811279296875
82.9157,28.009,2019-05-09,863.8076782226562
82.1587,27.9363,2019-05-09,362.90814208984375
82.9222,28.0039,2019-05-09,1136.1036376953125
82.8585,27.9369,2019-05-09,543.6148071289062
82.8654,27.9316,2019-05-09,552.1135864257812
82.8475,27.9298,2019-05-09,424.88446044921875
81.5407,28.3101,2019-05-10,189.41552734375
81.6983,28.246,2019-05-10,181.299072265625
81.8876,28.1196,2019-05-10,229.23956298828125
81.8749,28.1118,2019-05-10,200.15457153320312
81.886,28.1103,2019-05-10,217.65740966796875
82.8595,27.95,2019-05-10,1017.109130859375
82.8575,27.941,2019-05-10,662.85595703125
82.2366,28.007,2019-05-10,840.0656127929688
83.1082,27.8505,2019-05-10,1036.063232421875
82.4336,27.9259,2019-05-10,617.764892578125
82.1767,27.9512,2019-05-10,506.22119140625
82.1418,27.9111,2019-05-10,548.9784545898438
82.2122,27.8734,2019-05-10,516.869873046875
82.7584,27.8904,2019-05-10,724.1315307617188
82.8245,28.0218,2019-05-10,1358.807861328125
82.857,27.9246,2019-05-10,399.8369140625
82.1948,27.9368,2019-05-10,262.297607421875
82.8088,28.0132,2019-05-11,524.96337890625
82.7565,27.8699,2019-05-11,913.5311279296875
82.1877,27.9388,2019-05-11,315.5744934082031
82.319,27.9627,2019-05-11,559.033935546875
83.0164,27.9736,2019-05-11,902.0776977539062
83.144,27.7394,2019-05-11,150.28570556640625
83.1187,27.8468,2019-05-11,839.48291015625
82.7353,27.8829,2019-05-11,882.5213623046875
82.6866,27.8869,2019-05-11,814.2421264648438
82.6824,27.9159,2019-05-11,640.228515625
82.6704,27.9144,2019-05-11,665.6314086914062
83.0409,27.9792,2019-05-11,1086.2672119140625
83.0292,27.9778,2019-05-11,841.6582641601562
82.4082,27.921,2019-05-11,635.530517578125
82.8205,28.0045,2019-05-11,718.9327392578125
82.8286,28.0154,2019-05-11,1204.132568359375
82.0892,27.9244,2019-05-11,374.9154357910156
83.1782,28.2906,2019-05-11,1203.85693359375
81.9511,28.2168,2019-05-12,722.2371215820312
82.8355,28.0057,2019-05-12,993.5955810546875
82.685,27.9205,2019-05-12,619.9344482421875
82.6777,27.916,2019-05-12,665.1641845703125
82.1674,27.9531,2019-05-12,461.30999755859375
83.2009,27.8259,2019-05-12,578.7503051757812
82.9167,27.9281,2019-05-12,945.9273681640625
82.9132,27.9179,2019-05-12,788.8336181640625
83.9128,27.5177,2019-05-12,220.76573181152344
82.3985,27.937,2019-05-13,742.6118774414062
82.392,27.9315,2019-05-13,723.2019653320312
82.8571,27.7767,2019-05-13,641.0922241210938
84.2805,27.7073,2019-05-13,219.59669494628906
83.9099,27.51,2019-05-13,438.5171813964844
82.5005,27.9094,2019-05-13,659.9631958007812
82.8643,27.775,2019-05-14,625.1974487304688
82.7166,27.93,2019-05-14,761.2841796875
83.9012,27.5035,2019-05-14,621.3696899414062
81.9338,28.0691,2019-05-15,186.29830932617188
82.3935,27.8259,2019-05-15,339.2343444824219
82.3879,27.8235,2019-05-15,379.7283020019531
82.4804,27.7904,2019-05-16,342.032958984375
82.4015,27.8247,2019-05-16,297.5301208496094
82.3914,27.8232,2019-05-16,358.05877685546875
82.3813,27.8217,2019-05-16,335.2169494628906
82.2652,27.9066,2019-05-16,305.0006408691406
82.1821,28.0051,2019-05-16,300.8717346191406
82.1804,28.0141,2019-05-16,488.1605224609375
81.9903,28.1794,2019-05-16,772.879150390625
81.9682,28.1853,2019-05-16,719.4669189453125
81.9235,28.1971,2019-05-16,342.2938232421875
82.1814,28.0184,2019-05-17,478.9932861328125
82.7963,27.8906,2019-05-17,418.9524230957031
81.94,28.1912,2019-05-17,399.1325378417969
82.8064,27.8891,2019-05-17,377.4428405761719
84.0038,27.7351,2019-05-18,1053.223388671875
83.1891,27.7364,2019-05-18,194.71511840820312
83.1772,27.7345,2019-05-18,180.2640380859375
83.0943,27.721,2019-05-18,147.740234375
82.89,27.6876,2019-05-18,124.40634155273438
83.1832,27.7382,2019-05-18,190.2303466796875
83.0885,27.7223,2019-05-18,149.69204711914062
83.1475,28.1447,2019-05-19,1089.8870849609375
81.8189,28.1565,2019-05-19,181.29962158203125
81.8321,28.1549,2019-05-19,189.71664428710938
83.2205,27.7432,2019-05-19,212.79278564453125
83.6125,27.681,2019-05-19,554.009765625
83.2318,27.6748,2019-05-19,138.86767578125
83.9088,27.5753,2019-05-19,161.44281005859375
83.9193,27.5739,2019-05-19,139.4238739013672
83.0949,27.6733,2019-05-19,120.92111206054688
83.0876,27.6691,2019-05-19,122.96682739257812
83.0988,27.6676,2019-05-19,119.76039123535156
83.931,27.4897,2019-05-19,312.091796875
82.4951,27.8096,2019-05-19,259.9481201171875
82.4722,27.8074,2019-05-19,280.5694274902344
82.4903,27.8063,2019-05-19,257.61187744140625
83.6085,27.6828,2019-05-19,415.11541748046875
82.7364,27.8992,2019-05-19,700.3826293945312
82.7464,27.8977,2019-05-19,752.9747314453125
83.5307,27.7229,2019-05-19,691.819091796875
83.5294,27.7138,2019-05-19,477.2377014160156
81.4284,28.4452,2019-05-20,233.303955078125
83.9101,27.605,2019-05-20,203.45419311523438
83.906,27.5801,2019-05-20,190.82772827148438
83.8993,27.5799,2019-05-20,261.2353820800781
83.894,27.602,2019-05-20,198.98129272460938
81.852,28.2479,2019-05-20,842.447265625
82.8231,27.9562,2019-05-20,873.2252197265625
82.7322,27.8988,2019-05-20,770.2459716796875
83.624,27.7207,2019-05-20,1055.6304931640625
83.61,27.6807,2019-05-20,510.7911376953125
83.6065,27.6744,2019-05-20,279.61688232421875
83.6172,27.6758,2019-05-20,379.61822509765625
82.1318,27.8967,2019-05-21,259.7568359375
81.4335,28.4248,2019-05-21,413.30859375
81.4443,28.4204,2019-05-21,379.8075256347656
81.4376,28.4177,2019-05-22,516.2296142578125
81.4352,28.4078,2019-05-22,488.8115234375
81.4539,28.4161,2019-05-22,528.1569213867188
82.9866,28.114,2019-05-22,1440.8812255859375
81.4253,28.4313,2019-05-22,274.98504638671875
82.9891,28.1051,2019-05-22,1645.174560546875
81.4421,28.4142,2019-05-22,408.43048095703125
82.8612,27.9883,2019-05-23,1063.02294921875
82.8535,27.9866,2019-05-23,1148.2393798828125
83.235,27.6806,2019-05-23,142.81857299804688
81.4544,28.4035,2019-05-23,381.7655334472656
81.4511,28.4213,2019-05-23,417.80938720703125
81.4628,28.4311,2019-05-24,250.02452087402344
83.7504,27.8036,2019-05-25,1302.21630859375
83.4193,27.8642,2019-05-25,1317.729736328125
82.0041,28.1166,2019-05-25,671.2982788085938
81.3718,28.3744,2019-05-25,169.478759765625
81.4757,28.4112,2019-05-25,483.1797790527344
81.4697,28.4131,2019-05-25,460.11346435546875
82.9847,28.0756,2019-05-25,1531.560791015625
83.0533,28.033,2019-05-26,1307.814453125
83.5452,27.6498,2019-05-26,129.54205322265625
81.4773,28.4296,2019-05-26,291.3699951171875
81.4727,28.4305,2019-05-26,279.8408203125
81.8753,28.2259,2019-05-26,673.5802001953125
83.1852,28.099,2019-05-27,1097.5899658203125
82.3608,27.7834,2019-05-28,506.29193115234375
82.3774,27.7933,2019-05-28,675.6671142578125
82.6424,28.0134,2019-06-01,1270.0096435546875
82.6325,28.0119,2019-06-01,1519.7762451171875
81.8047,28.2745,2019-06-02,742.6519775390625
83.0107,28.1335,2019-06-08,1503.48779296875
83.1762,28.0166,2019-06-15,1026.540283203125
83.0471,27.9424,2019-06-17,664.70703125
82.7838,27.9776,2019-06-17,1555.8583984375
86.6386,26.6905,2019-03-06,200.14474487304688
86.7353,26.7104,2019-03-10,247.11392211914062
86.8579,26.6865,2019-03-15,179.61622619628906
86.7083,26.6656,2019-03-15,220.04684448242188
86.6337,26.71,2019-03-15,337.076416015625
86.8115,26.744,2019-03-15,195.8267822265625
86.6287,26.6939,2019-03-16,340.61004638671875
86.794,26.6554,2019-03-16,162.03680419921875
86.8191,26.681,2019-03-16,209.31021118164062
86.8442,26.7217,2019-03-16,219.51385498046875
86.8971,26.7099,2019-03-18,180.19873046875
86.6987,26.7509,2019-03-19,180.04100036621094
86.7153,26.6821,2019-03-19,181.87527465820312
86.8967,26.7398,2019-03-19,161.15728759765625
86.8798,26.7367,2019-03-19,159.62506103515625
86.753,26.7489,2019-03-19,166.7486114501953
86.6819,26.7478,2019-03-19,239.98675537109375
86.6931,26.7473,2019-03-19,213.94979858398438
86.6777,26.6955,2019-03-20,270.37359619140625
86.3861,26.9387,2019-03-21,253.5821990966797
86.6857,26.8138,2019-03-21,216.24703979492188
87.0361,26.8395,2019-03-21,235.40194702148438
86.7931,26.7477,2019-03-21,173.92001342773438
87.0463,26.841,2019-03-21,582.6015625
86.8058,26.7591,2019-03-22,146.19857788085938
86.778,26.7266,2019-03-22,182.14398193359375
86.8392,26.7631,2019-03-22,132.07740783691406
86.6419,26.7469,2019-03-22,210.5924072265625
86.6312,26.7455,2019-03-22,179.97108459472656
86.6837,26.7619,2019-03-22,176.3953857421875
86.5895,26.7651,2019-03-22,180.00057983398438
86.5769,26.839,2019-03-22,340.0386962890625
86.4085,26.9253,2019-03-22,325.1607666015625
86.8542,26.8087,2019-03-22,194.71475219726562
86.8681,26.807,2019-03-22,183.2625274658203
86.5552,26.9125,2019-03-23,677.2390747070312
86.5608,26.9083,2019-03-23,586.5741577148438
86.6082,26.9005,2019-03-23,473.346435546875
86.6873,26.7279,2019-03-23,219.87498474121094
86.7885,26.7887,2019-03-23,191.85733032226562
86.775,26.7864,2019-03-23,214.72494506835938
86.7411,26.6981,2019-03-24,213.2555389404297
86.6306,26.7278,2019-03-24,228.06179809570312
86.7,26.8299,2019-03-24,340.22723388671875
86.5969,26.8979,2019-03-24,486.7450866699219
86.7472,26.9918,2019-03-24,466.56500244140625
86.7935,26.7601,2019-03-25,140.34381103515625
86.7787,26.7348,2019-03-25,179.19891357421875
86.6109,26.8589,2019-03-25,373.22576904296875
85.8247,26.997,2019-03-06,184.99563598632812
85.8338,27.0207,2019-03-20,231.5044403076172
85.8434,27.0159,2019-03-20,227.66360473632812
85.7007,26.9894,2019-03-06,139.2049102783203
85.7254,26.9917,2019-03-08,153.7472686767578
85.7125,27.039,2019-03-18,184.30288696289062
85.7275,27.0397,2019-03-18,196.99461364746094
85.7051,27.0377,2019-03-18,179.54257202148438
85.731,27.0217,2019-03-19,180.9679718017578
85.7256,27.0236,2019-03-19,181.56280517578125
85.707,27.0457,2019-03-20,184.90890502929688
85.6893,27.0334,2019-03-21,166.1204071044922
85.7048,27.0305,2019-03-21,169.27755737304688
85.6976,27.0336,2019-03-22,173.00115966796875
85.7114,27.0122,2019-03-29,157.56512451171875
81.3097,29.664,2019-03-06,1819.4068603515625
