longitude,latitude,acq_date,geometry,index_right,fid,DN
81.9605,27.9926,2019-04-29,POINT (81.9605 27.9926),198890,2099307.0,4
83.0604,27.6924,2019-04-29,POINT (83.0604 27.6924),198890,2099307.0,4
82.7169,27.711,2019-04-29,POINT (82.7169 27.711),198890,2099307.0,4
81.8761,28.1526,2019-04-29,POINT (81.8761 28.1526),198890,2099307.0,4
82.1954,27.9318,2019-04-29,POINT (82.1954 27.9318),198890,2099307.0,4
82.3381,27.8114,2019-04-29,POINT (82.3381 27.8114),198890,2099307.0,4
82.4227,27.9495,2019-04-29,POINT (82.4227 27.9495),198890,2099307.0,4
82.1425,27.9629,2019-04-29,POINT (82.1425 27.9629),198890,2099307.0,4
82.1325,28.0433,2019-04-29,POINT (82.1325 28.0433),198890,2099307.0,4
81.9823,28.1311,2019-04-29,POINT (81.9823 28.1311),198890,2099307.0,4
81.969,28.1288,2019-04-29,POINT (81.969 28.1288),198890,2099307.0,4
81.9543,28.1262,2019-04-29,POINT (81.9543 28.1262),198890,2099307.0,4
82.0606,28.1552,2019-04-29,POINT (82.0606 28.1552),198890,2099307.0,4
81.9534,28.1367,2019-04-29,POINT (81.9534 28.1367),198890,2099307.0,4
81.9386,28.1341,2019-04-29,POINT (81.9386 28.1341),198890,2099307.0,4
81.9363,28.1443,2019-04-29,POINT (81.9363 28.1443),198890,2099307.0,4
81.6988,28.3206,2019-04-29,POINT (81.6988 28.3206),198890,2099307.0,4
81.5728,28.3373,2019-04-29,POINT (81.5728 28.3373),198890,2099307.0,4
81.5276,28.3293,2019-04-29,POINT (81.5276 28.3293),198890,2099307.0,4
81.6375,28.3703,2019-04-29,POINT (81.6375 28.3703),198890,2099307.0,4
81.6067,28.3757,2019-04-29,POINT (81.6067 28.3757),198890,2099307.0,4
81.5925,28.3732,2019-04-29,POINT (81.5925 28.3732),198890,2099307.0,4
81.579,28.3709,2019-04-29,POINT (81.579 28.3709),198890,2099307.0,4
81.5192,28.4098,2019-04-29,POINT (81.5192 28.4098),198890,2099307.0,4
81.5054,28.4074,2019-04-29,POINT (81.5054 28.4074),198890,2099307.0,4
81.5063,28.4066,2019-04-29,POINT (81.5063 28.4066),198890,2099307.0,4
81.6018,28.3774,2019-04-29,POINT (81.6018 28.3774),198890,2099307.0,4
81.6337,28.3715,2019-04-29,POINT (81.6337 28.3715),198890,2099307.0,4
81.6508,28.3683,2019-04-29,POINT (81.6508 28.3683),198890,2099307.0,4
81.7215,28.3201,2019-04-29,POINT (81.7215 28.3201),198890,2099307.0,4
81.5733,28.3365,2019-04-29,POINT (81.5733 28.3365),198890,2099307.0,4
81.5663,28.3379,2019-04-29,POINT (81.5663 28.3379),198890,2099307.0,4
81.7616,28.2905,2019-04-29,POINT (81.7616 28.2905),198890,2099307.0,4
81.9494,28.1385,2019-04-29,POINT (81.9494 28.1385),198890,2099307.0,4
83.3864,27.7188,2019-04-30,POINT (83.3864 27.7188),198890,2099307.0,4
82.7511,27.7761,2019-04-30,POINT (82.7511 27.7761),198890,2099307.0,4
82.8881,27.9159,2019-04-30,POINT (82.8881 27.9159),198890,2099307.0,4
82.8781,27.9145,2019-04-30,POINT (82.8781 27.9145),198890,2099307.0,4
82.8061,27.9133,2019-04-30,POINT (82.8061 27.9133),198890,2099307.0,4
82.2433,27.9044,2019-04-30,POINT (82.2433 27.9044),198890,2099307.0,4
82.152,27.9461,2019-04-30,POINT (82.152 27.9461),198890,2099307.0,4
82.1164,28.0428,2019-04-30,POINT (82.1164 28.0428),198890,2099307.0,4
82.1149,28.0517,2019-04-30,POINT (82.1149 28.0517),198890,2099307.0,4
81.9509,28.1098,2019-04-30,POINT (81.9509 28.1098),198890,2099307.0,4
81.9373,28.1262,2019-04-30,POINT (81.9373 28.1262),198890,2099307.0,4
81.927,28.1247,2019-04-30,POINT (81.927 28.1247),198890,2099307.0,4
82.0926,28.1591,2019-04-30,POINT (82.0926 28.1591),198890,2099307.0,4
81.9292,28.1346,2019-04-30,POINT (81.9292 28.1346),198890,2099307.0,4
81.8347,28.2676,2019-04-30,POINT (81.8347 28.2676),198890,2099307.0,4
81.8534,28.2796,2019-04-30,POINT (81.8534 28.2796),198890,2099307.0,4
81.6972,28.284,2019-04-30,POINT (81.6972 28.284),198890,2099307.0,4
81.7027,28.3127,2019-04-30,POINT (81.7027 28.3127),198890,2099307.0,4
81.5607,28.3283,2019-04-30,POINT (81.5607 28.3283),198890,2099307.0,4
81.5293,28.3236,2019-04-30,POINT (81.5293 28.3236),198890,2099307.0,4
81.4487,28.375,2019-04-30,POINT (81.4487 28.375),198890,2099307.0,4
81.4383,28.3734,2019-04-30,POINT (81.4383 28.3734),198890,2099307.0,4
81.5563,28.3228,2019-04-30,POINT (81.5563 28.3228),198890,2099307.0,4
81.9483,28.1249,2019-04-30,POINT (81.9483 28.1249),198890,2099307.0,4
81.9289,28.1231,2019-04-30,POINT (81.9289 28.1231),198890,2099307.0,4
82.5284,27.9167,2019-05-01,POINT (82.5284 27.9167),198890,2099307.0,4
81.4917,28.4168,2019-05-01,POINT (81.4917 28.4168),198890,2099307.0,4
81.7073,28.3034,2019-05-01,POINT (81.7073 28.3034),198890,2099307.0,4
81.4904,28.3249,2019-05-01,POINT (81.4904 28.3249),198890,2099307.0,4
81.8178,28.2784,2019-05-01,POINT (81.8178 28.2784),198890,2099307.0,4
81.7125,28.2751,2019-05-01,POINT (81.7125 28.2751),198890,2099307.0,4
81.7228,28.2736,2019-05-01,POINT (81.7228 28.2736),198890,2099307.0,4
81.7432,28.2707,2019-05-01,POINT (81.7432 28.2707),198890,2099307.0,4
81.7673,28.2306,2019-05-01,POINT (81.7673 28.2306),198890,2099307.0,4
81.824,28.1763,2019-05-01,POINT (81.824 28.1763),198890,2099307.0,4
81.9374,28.1142,2019-05-01,POINT (81.9374 28.1142),198890,2099307.0,4
81.9475,28.1128,2019-05-01,POINT (81.9475 28.1128),198890,2099307.0,4
81.9459,28.1039,2019-05-01,POINT (81.9459 28.1039),198890,2099307.0,4
82.1083,28.0614,2019-05-01,POINT (82.1083 28.0614),198890,2099307.0,4
82.1066,28.0525,2019-05-01,POINT (82.1066 28.0525),198890,2099307.0,4
82.1117,28.0243,2019-05-01,POINT (82.1117 28.0243),198890,2099307.0,4
82.1218,28.0229,2019-05-01,POINT (82.1218 28.0229),198890,2099307.0,4
82.5899,27.9357,2019-05-01,POINT (82.5899 27.9357),198890,2099307.0,4
82.4263,27.9417,2019-05-01,POINT (82.4263 27.9417),198890,2099307.0,4
81.9802,27.9604,2019-05-01,POINT (81.9802 27.9604),198890,2099307.0,4
83.8136,27.6831,2019-05-01,POINT (83.8136 27.6831),198890,2099307.0,4
82.2397,27.9135,2019-05-01,POINT (82.2397 27.9135),198890,2099307.0,4
82.7303,27.6838,2019-05-01,POINT (82.7303 27.6838),198890,2099307.0,4
82.7286,27.6748,2019-05-01,POINT (82.7286 27.6748),198890,2099307.0,4
82.8557,27.8853,2019-05-01,POINT (82.8557 27.8853),198890,2099307.0,4
83.0668,27.6341,2019-05-01,POINT (83.0668 27.6341),198890,2099307.0,4
82.8076,27.8389,2019-05-01,POINT (82.8076 27.8389),198890,2099307.0,4
81.53,28.3177,2019-05-01,POINT (81.53 28.3177),198890,2099307.0,4
81.7124,28.2749,2019-05-01,POINT (81.7124 28.2749),198890,2099307.0,4
81.6814,28.3088,2019-05-01,POINT (81.6814 28.3088),198890,2099307.0,4
81.4929,28.4242,2019-05-01,POINT (81.4929 28.4242),198890,2099307.0,4
81.6239,28.3932,2019-05-01,POINT (81.6239 28.3932),198890,2099307.0,4
81.6219,28.3839,2019-05-01,POINT (81.6219 28.3839),198890,2099307.0,4
81.692,28.3094,2019-05-01,POINT (81.692 28.3094),198890,2099307.0,4
81.9893,27.9526,2019-05-01,POINT (81.9893 27.9526),198890,2099307.0,4
82.1585,27.8943,2019-05-01,POINT (82.1585 27.8943),198890,2099307.0,4
82.1701,27.8923,2019-05-01,POINT (82.1701 27.8923),198890,2099307.0,4
83.844,27.6921,2019-05-02,POINT (83.844 27.6921),198890,2099307.0,4
81.9297,27.9811,2019-05-02,POINT (81.9297 27.9811),198890,2099307.0,4
81.9409,28.0964,2019-05-02,POINT (81.9409 28.0964),198890,2099307.0,4
81.9002,28.0893,2019-05-02,POINT (81.9002 28.0893),198890,2099307.0,4
81.9387,28.1066,2019-05-02,POINT (81.9387 28.1066),198890,2099307.0,4
81.8144,28.1889,2019-05-02,POINT (81.8144 28.1889),198890,2099307.0,4
81.8007,28.1865,2019-05-02,POINT (81.8007 28.1865),198890,2099307.0,4
81.7793,28.2642,2019-05-02,POINT (81.7793 28.2642),198890,2099307.0,4
81.6921,28.2993,2019-05-02,POINT (81.6921 28.2993),198890,2099307.0,4
81.6777,28.2968,2019-05-02,POINT (81.6777 28.2968),198890,2099307.0,4
81.4877,28.2956,2019-05-02,POINT (81.4877 28.2956),198890,2099307.0,4
81.5422,28.316,2019-05-02,POINT (81.5422 28.316),198890,2099307.0,4
81.6226,28.3899,2019-05-02,POINT (81.6226 28.3899),198890,2099307.0,4
81.5924,28.3954,2019-05-02,POINT (81.5924 28.3954),198890,2099307.0,4
81.576,28.4033,2019-05-02,POINT (81.576 28.4033),198890,2099307.0,4
81.4337,28.3782,2019-05-02,POINT (81.4337 28.3782),198890,2099307.0,4
81.5457,28.4087,2019-05-02,POINT (81.5457 28.4087),198890,2099307.0,4
81.5294,28.4167,2019-05-02,POINT (81.5294 28.4167),198890,2099307.0,4
81.6777,28.2941,2019-05-02,POINT (81.6777 28.2941),198890,2099307.0,4
81.5381,28.3183,2019-05-02,POINT (81.5381 28.3183),198890,2099307.0,4
81.8202,28.1281,2019-05-02,POINT (81.8202 28.1281),198890,2099307.0,4
81.7351,28.2601,2019-05-02,POINT (81.7351 28.2601),198890,2099307.0,4
81.7223,28.2586,2019-05-02,POINT (81.7223 28.2586),198890,2099307.0,4
81.7095,28.2571,2019-05-02,POINT (81.7095 28.2571),198890,2099307.0,4
81.7079,28.2671,2019-05-02,POINT (81.7079 28.2671),198890,2099307.0,4
81.6952,28.2656,2019-05-02,POINT (81.6952 28.2656),198890,2099307.0,4
81.6902,28.2956,2019-05-02,POINT (81.6902 28.2956),198890,2099307.0,4
81.5523,28.3099,2019-05-02,POINT (81.5523 28.3099),198890,2099307.0,4
82.2329,27.9731,2019-05-02,POINT (82.2329 27.9731),198890,2099307.0,4
81.7833,28.2225,2019-05-05,POINT (81.7833 28.2225),198890,2099307.0,4
81.7997,28.1826,2019-05-05,POINT (81.7997 28.1826),198890,2099307.0,4
83.8027,27.6211,2019-05-05,POINT (83.8027 27.6211),198890,2099307.0,4
82.8723,27.8608,2019-05-05,POINT (82.8723 27.8608),198890,2099307.0,4
82.1395,28.0204,2019-05-05,POINT (82.1395 28.0204),198890,2099307.0,4
82.0942,28.0465,2019-05-05,POINT (82.0942 28.0465),198890,2099307.0,4
81.934,28.0873,2019-05-05,POINT (81.934 28.0873),198890,2099307.0,4
81.7794,28.182,2019-05-05,POINT (81.7794 28.182),198890,2099307.0,4
81.8298,28.1983,2019-05-05,POINT (81.8298 28.1983),198890,2099307.0,4
81.7248,28.2458,2019-05-05,POINT (81.7248 28.2458),198890,2099307.0,4
82.0986,28.0633,2019-05-05,POINT (82.0986 28.0633),198890,2099307.0,4
82.889,28.0143,2019-05-05,POINT (82.889 28.0143),198890,2099307.0,4
81.7325,28.2581,2019-05-06,POINT (81.7325 28.2581),198890,2099307.0,4
81.7458,28.2557,2019-05-06,POINT (81.7458 28.2557),198890,2099307.0,4
82.8853,28.0153,2019-05-06,POINT (82.8853 28.0153),198890,2099307.0,4
82.8946,28.012,2019-05-06,POINT (82.8946 28.012),198890,2099307.0,4
82.0984,28.1002,2019-05-06,POINT (82.0984 28.1002),198890,2099307.0,4
82.0916,28.069,2019-05-06,POINT (82.0916 28.069),198890,2099307.0,4
82.1052,28.0666,2019-05-06,POINT (82.1052 28.0666),198890,2099307.0,4
81.9354,28.0899,2019-05-06,POINT (81.9354 28.0899),198890,2099307.0,4
82.1838,27.9319,2019-05-06,POINT (82.1838 27.9319),198890,2099307.0,4
82.1808,27.9215,2019-05-06,POINT (82.1808 27.9215),198890,2099307.0,4
82.2829,27.8483,2019-05-06,POINT (82.2829 27.8483),198890,2099307.0,4
82.298,27.8455,2019-05-06,POINT (82.298 27.8455),198890,2099307.0,4
82.4284,27.8105,2019-05-06,POINT (82.4284 27.8105),198890,2099307.0,4
82.2909,27.8419,2019-05-06,POINT (82.2909 27.8419),198890,2099307.0,4
82.4219,27.8075,2019-05-06,POINT (82.4219 27.8075),198890,2099307.0,4
82.1747,27.9227,2019-05-06,POINT (82.1747 27.9227),198890,2099307.0,4
82.1727,27.9179,2019-05-06,POINT (82.1727 27.9179),198890,2099307.0,4
82.8981,28.0149,2019-05-06,POINT (82.8981 28.0149),198890,2099307.0,4
82.1669,27.9191,2019-05-06,POINT (82.1669 27.9191),198890,2099307.0,4
82.1757,27.9302,2019-05-06,POINT (82.1757 27.9302),198890,2099307.0,4
82.1647,27.9284,2019-05-06,POINT (82.1647 27.9284),198890,2099307.0,4
82.0896,28.0723,2019-05-06,POINT (82.0896 28.0723),198890,2099307.0,4
81.6798,28.2933,2019-05-06,POINT (81.6798 28.2933),198890,2099307.0,4
82.9272,27.8723,2019-05-06,POINT (82.9272 27.8723),198890,2099307.0,4
82.4232,27.8101,2019-05-06,POINT (82.4232 27.8101),198890,2099307.0,4
82.7352,27.869,2019-05-06,POINT (82.7352 27.869),198890,2099307.0,4
82.8999,28.0058,2019-05-06,POINT (82.8999 28.0058),198890,2099307.0,4
82.9083,28.0165,2019-05-06,POINT (82.9083 28.0165),198890,2099307.0,4
82.0899,28.0315,2019-05-07,POINT (82.0899 28.0315),198890,2099307.0,4
82.1001,28.0329,2019-05-07,POINT (82.1001 28.0329),198890,2099307.0,4
82.1102,28.0343,2019-05-07,POINT (82.1102 28.0343),198890,2099307.0,4
82.7183,27.6855,2019-05-07,POINT (82.7183 27.6855),198890,2099307.0,4
82.7817,27.7758,2019-05-07,POINT (82.7817 27.7758),198890,2099307.0,4
82.6655,27.7696,2019-05-07,POINT (82.6655 27.7696),198890,2099307.0,4
82.8296,27.8102,2019-05-07,POINT (82.8296 27.8102),198890,2099307.0,4
82.8193,27.8088,2019-05-07,POINT (82.8193 27.8088),198890,2099307.0,4
82.9123,27.8305,2019-05-07,POINT (82.9123 27.8305),198890,2099307.0,4
82.9019,27.8292,2019-05-07,POINT (82.9019 27.8292),198890,2099307.0,4
82.3415,27.7722,2019-05-07,POINT (82.3415 27.7722),198890,2099307.0,4
82.4294,27.8118,2019-05-07,POINT (82.4294 27.8118),198890,2099307.0,4
82.4191,27.8104,2019-05-07,POINT (82.4191 27.8104),198890,2099307.0,4
82.4088,27.809,2019-05-07,POINT (82.4088 27.809),198890,2099307.0,4
82.7796,27.8773,2019-05-07,POINT (82.7796 27.8773),198890,2099307.0,4
82.7372,27.8717,2019-05-07,POINT (82.7372 27.8717),198890,2099307.0,4
82.8737,27.9249,2019-05-07,POINT (82.8737 27.9249),198890,2099307.0,4
82.7875,27.923,2019-05-07,POINT (82.7875 27.923),198890,2099307.0,4
82.777,27.9216,2019-05-07,POINT (82.777 27.9216),198890,2099307.0,4
82.6461,27.9322,2019-05-07,POINT (82.6461 27.9322),198890,2099307.0,4
82.6135,27.9371,2019-05-07,POINT (82.6135 27.9371),198890,2099307.0,4
82.6034,27.9358,2019-05-07,POINT (82.6034 27.9358),198890,2099307.0,4
82.2086,27.9007,2019-05-07,POINT (82.2086 27.9007),198890,2099307.0,4
82.1576,27.8937,2019-05-07,POINT (82.1576 27.8937),198890,2099307.0,4
82.5983,27.9629,2019-05-07,POINT (82.5983 27.9629),198890,2099307.0,4
82.1667,27.9231,2019-05-07,POINT (82.1667 27.9231),198890,2099307.0,4
82.0913,28.0777,2019-05-07,POINT (82.0913 28.0777),198890,2099307.0,4
82.0812,28.0763,2019-05-07,POINT (82.0812 28.0763),198890,2099307.0,4
82.0078,28.1588,2019-05-07,POINT (82.0078 28.1588),198890,2099307.0,4
81.8356,28.1349,2019-05-07,POINT (81.8356 28.1349),198890,2099307.0,4
81.8254,28.1335,2019-05-07,POINT (81.8254 28.1335),198890,2099307.0,4
81.7549,28.2058,2019-05-07,POINT (81.7549 28.2058),198890,2099307.0,4
81.8241,28.2247,2019-05-07,POINT (81.8241 28.2247),198890,2099307.0,4
81.7415,28.2223,2019-05-07,POINT (81.7415 28.2223),198890,2099307.0,4
81.7231,28.2299,2019-05-07,POINT (81.7231 28.2299),198890,2099307.0,4
81.7688,28.2637,2019-05-07,POINT (81.7688 28.2637),198890,2099307.0,4
81.838,28.2825,2019-05-07,POINT (81.838 28.2825),198890,2099307.0,4
81.6813,28.2882,2019-05-07,POINT (81.6813 28.2882),198890,2099307.0,4
81.791,28.3127,2019-05-07,POINT (81.791 28.3127),198890,2099307.0,4
81.5093,28.2914,2019-05-07,POINT (81.5093 28.2914),198890,2099307.0,4
81.4943,28.3168,2019-05-07,POINT (81.4943 28.3168),198890,2099307.0,4
81.4523,28.32,2019-05-07,POINT (81.4523 28.32),198890,2099307.0,4
81.4506,28.3289,2019-05-07,POINT (81.4506 28.3289),198890,2099307.0,4
82.2139,27.9537,2019-05-07,POINT (82.2139 27.9537),198890,2099307.0,4
82.8277,27.8381,2019-05-07,POINT (82.8277 27.8381),198890,2099307.0,4
81.5549,28.3119,2019-05-08,POINT (81.5549 28.3119),198890,2099307.0,4
81.5127,28.3091,2019-05-08,POINT (81.5127 28.3091),198890,2099307.0,4
82.8729,28.0129,2019-05-08,POINT (82.8729 28.0129),198890,2099307.0,4
82.0836,28.0917,2019-05-08,POINT (82.0836 28.0917),198890,2099307.0,4
82.1126,28.0779,2019-05-08,POINT (82.1126 28.0779),198890,2099307.0,4
82.8764,27.9389,2019-05-08,POINT (82.8764 27.9389),198890,2099307.0,4
82.111,28.0415,2019-05-08,POINT (82.111 28.0415),198890,2099307.0,4
82.7702,27.9084,2019-05-08,POINT (82.7702 27.9084),198890,2099307.0,4
82.6392,27.9201,2019-05-08,POINT (82.6392 27.9201),198890,2099307.0,4
82.1626,27.9038,2019-05-08,POINT (82.1626 27.9038),198890,2099307.0,4
82.7682,27.9086,2019-05-08,POINT (82.7682 27.9086),198890,2099307.0,4
82.7512,27.9167,2019-05-08,POINT (82.7512 27.9167),198890,2099307.0,4
82.6109,27.9506,2019-05-08,POINT (82.6109 27.9506),198890,2099307.0,4
82.4562,27.7954,2019-05-08,POINT (82.4562 27.7954),198890,2099307.0,4
82.0722,28.0609,2019-05-08,POINT (82.0722 28.0609),198890,2099307.0,4
81.4719,28.3998,2019-05-08,POINT (81.4719 28.3998),198890,2099307.0,4
83.1135,28.1366,2019-05-09,POINT (83.1135 28.1366),198890,2099307.0,4
82.4144,27.8257,2019-05-09,POINT (82.4144 27.8257),198890,2099307.0,4
82.4035,27.824,2019-05-09,POINT (82.4035 27.824),198890,2099307.0,4
82.3355,27.8488,2019-05-09,POINT (82.3355 27.8488),198890,2099307.0,4
82.3226,27.8563,2019-05-09,POINT (82.3226 27.8563),198890,2099307.0,4
82.277,27.8586,2019-05-09,POINT (82.277 27.8586),198890,2099307.0,4
82.2359,27.8906,2019-05-09,POINT (82.2359 27.8906),198890,2099307.0,4
82.5432,27.9641,2019-05-09,POINT (82.5432 27.9641),198890,2099307.0,4
82.5325,27.9624,2019-05-09,POINT (82.5325 27.9624),198890,2099307.0,4
82.2229,27.9804,2019-05-09,POINT (82.2229 27.9804),198890,2099307.0,4
81.8837,28.1015,2019-05-09,POINT (81.8837 28.1015),198890,2099307.0,4
81.8932,28.1128,2019-05-09,POINT (81.8932 28.1128),198890,2099307.0,4
81.8609,28.1226,2019-05-09,POINT (81.8609 28.1226),198890,2099307.0,4
82.0488,28.1822,2019-05-09,POINT (82.0488 28.1822),198890,2099307.0,4
81.4747,28.3953,2019-05-09,POINT (81.4747 28.3953),198890,2099307.0,4
81.8833,28.1118,2019-05-09,POINT (81.8833 28.1118),198890,2099307.0,4
83.0417,28.1484,2019-05-09,POINT (83.0417 28.1484),198890,2099307.0,4
82.1516,27.9344,2019-05-09,POINT (82.1516 27.9344),198890,2099307.0,4
82.9157,28.009,2019-05-09,POINT (82.9157 28.009),198890,2099307.0,4
82.1587,27.9363,2019-05-09,POINT (82.1587 27.9363),198890,2099307.0,4
82.9222,28.0039,2019-05-09,POINT (82.9222 28.0039),198890,2099307.0,4
82.8585,27.9369,2019-05-09,POINT (82.8585 27.9369),198890,2099307.0,4
82.8654,27.9316,2019-05-09,POINT (82.8654 27.9316),198890,2099307.0,4
82.8475,27.9298,2019-05-09,POINT (82.8475 27.9298),198890,2099307.0,4
81.5407,28.3101,2019-05-10,POINT (81.5407 28.3101),198890,2099307.0,4
81.6983,28.246,2019-05-10,POINT (81.6983 28.246),198890,2099307.0,4
81.8876,28.1196,2019-05-10,POINT (81.8876 28.1196),198890,2099307.0,4
81.8749,28.1118,2019-05-10,POINT (81.8749 28.1118),198890,2099307.0,4
81.886,28.1103,2019-05-10,POINT (81.886 28.1103),198890,2099307.0,4
82.8595,27.95,2019-05-10,POINT (82.8595 27.95),198890,2099307.0,4
82.8575,27.941,2019-05-10,POINT (82.8575 27.941),198890,2099307.0,4
82.2366,28.007,2019-05-10,POINT (82.2366 28.007),198890,2099307.0,4
83.1082,27.8505,2019-05-10,POINT (83.1082 27.8505),198890,2099307.0,4
82.4336,27.9259,2019-05-10,POINT (82.4336 27.9259),198890,2099307.0,4
82.1767,27.9512,2019-05-10,POINT (82.1767 27.9512),198890,2099307.0,4
82.1418,27.9111,2019-05-10,POINT (82.1418 27.9111),198890,2099307.0,4
82.2122,27.8734,2019-05-10,POINT (82.2122 27.8734),198890,2099307.0,4
82.7584,27.8904,2019-05-10,POINT (82.7584 27.8904),198890,2099307.0,4
82.8245,28.0218,2019-05-10,POINT (82.8245 28.0218),198890,2099307.0,4
82.857,27.9246,2019-05-10,POINT (82.857 27.9246),198890,2099307.0,4
82.1948,27.9368,2019-05-10,POINT (82.1948 27.9368),198890,2099307.0,4
82.8088,28.0132,2019-05-11,POINT (82.8088 28.0132),198890,2099307.0,4
82.7565,27.8699,2019-05-11,POINT (82.7565 27.8699),198890,2099307.0,4
82.1877,27.9388,2019-05-11,POINT (82.1877 27.9388),198890,2099307.0,4
82.319,27.9627,2019-05-11,POINT (82.319 27.9627),198890,2099307.0,4
83.0164,27.9736,2019-05-11,POINT (83.0164 27.9736),198890,2099307.0,4
83.144,27.7394,2019-05-11,POINT (83.144 27.7394),198890,2099307.0,4
83.1187,27.8468,2019-05-11,POINT (83.1187 27.8468),198890,2099307.0,4
82.7353,27.8829,2019-05-11,POINT (82.7353 27.8829),198890,2099307.0,4
82.6866,27.8869,2019-05-11,POINT (82.6866 27.8869),198890,2099307.0,4
82.6824,27.9159,2019-05-11,POINT (82.6824 27.9159),198890,2099307.0,4
82.6704,27.9144,2019-05-11,POINT (82.6704 27.9144),198890,2099307.0,4
83.0409,27.9792,2019-05-11,POINT (83.0409 27.9792),198890,2099307.0,4
83.0292,27.9778,2019-05-11,POINT (83.0292 27.9778),198890,2099307.0,4
82.4082,27.921,2019-05-11,POINT (82.4082 27.921),198890,2099307.0,4
82.8205,28.0045,2019-05-11,POINT (82.8205 28.0045),198890,2099307.0,4
82.8286,28.0154,2019-05-11,POINT (82.8286 28.0154),198890,2099307.0,4
82.0892,27.9244,2019-05-11,POINT (82.0892 27.9244),198890,2099307.0,4
83.1782,28.2906,2019-05-11,POINT (83.1782 28.2906),198890,2099307.0,4
81.9511,28.2168,2019-05-12,POINT (81.9511 28.2168),198890,2099307.0,4
82.8355,28.0057,2019-05-12,POINT (82.8355 28.0057),198890,2099307.0,4
82.685,27.9205,2019-05-12,POINT (82.685 27.9205),198890,2099307.0,4
82.6777,27.916,2019-05-12,POINT (82.6777 27.916),198890,2099307.0,4
82.1674,27.9531,2019-05-12,POINT (82.1674 27.9531),198890,2099307.0,4
83.2009,27.8259,2019-05-12,POINT (83.2009 27.8259),198890,2099307.0,4
82.9167,27.9281,2019-05-12,POINT (82.9167 27.9281),198890,2099307.0,4
82.9132,27.9179,2019-05-12,POINT (82.9132 27.9179),198890,2099307.0,4
83.9128,27.5177,2019-05-12,POINT (83.9128 27.5177),198890,2099307.0,4
82.3985,27.937,2019-05-13,POINT (82.3985 27.937),198890,2099307.0,4
82.392,27.9315,2019-05-13,POINT (82.392 27.9315),198890,2099307.0,4
82.8571,27.7767,2019-05-13,POINT (82.8571 27.7767),198890,2099307.0,4
84.2805,27.7073,2019-05-13,POINT (84.2805 27.7073),198890,2099307.0,4
83.9099,27.51,2019-05-13,POINT (83.9099 27.51),198890,2099307.0,4
82.5005,27.9094,2019-05-13,POINT (82.5005 27.9094),198890,2099307.0,4
82.8643,27.775,2019-05-14,POINT (82.8643 27.775),198890,2099307.0,4
82.7166,27.93,2019-05-14,POINT (82.7166 27.93),198890,2099307.0,4
83.9012,27.5035,2019-05-14,POINT (83.9012 27.5035),198890,2099307.0,4
81.9338,28.0691,2019-05-15,POINT (81.9338 28.0691),198890,2099307.0,4
82.3935,27.8259,2019-05-15,POINT (82.3935 27.8259),198890,2099307.0,4
82.3879,27.8235,2019-05-15,POINT (82.3879 27.8235),198890,2099307.0,4
82.4804,27.7904,2019-05-16,POINT (82.4804 27.7904),198890,2099307.0,4
82.4015,27.8247,2019-05-16,POINT (82.4015 27.8247),198890,2099307.0,4
82.3914,27.8232,2019-05-16,POINT (82.3914 27.8232),198890,2099307.0,4
82.3813,27.8217,2019-05-16,POINT (82.3813 27.8217),198890,2099307.0,4
82.2652,27.9066,2019-05-16,POINT (82.2652 27.9066),198890,2099307.0,4
82.1821,28.0051,2019-05-16,POINT (82.1821 28.0051),198890,2099307.0,4
82.1804,28.0141,2019-05-16,POINT (82.1804 28.0141),198890,2099307.0,4
81.9903,28.1794,2019-05-16,POINT (81.9903 28.1794),198890,2099307.0,4
81.9682,28.1853,2019-05-16,POINT (81.9682 28.1853),198890,2099307.0,4
81.9235,28.1971,2019-05-16,POINT (81.9235 28.1971),198890,2099307.0,4
82.1814,28.0184,2019-05-17,POINT (82.1814 28.0184),198890,2099307.0,4
82.7963,27.8906,2019-05-17,POINT (82.7963 27.8906),198890,2099307.0,4
81.94,28.1912,2019-05-17,POINT (81.94 28.1912),198890,2099307.0,4
82.8064,27.8891,2019-05-17,POINT (82.8064 27.8891),198890,2099307.0,4
84.0038,27.7351,2019-05-18,POINT (84.0038 27.7351),198890,2099307.0,4
83.1891,27.7364,2019-05-18,POINT (83.1891 27.7364),198890,2099307.0,4
83.1772,27.7345,2019-05-18,POINT (83.1772 27.7345),198890,2099307.0,4
83.0943,27.721,2019-05-18,POINT (83.0943 27.721),198890,2099307.0,4
82.89,27.6876,2019-05-18,POINT (82.89 27.6876),198890,2099307.0,4
83.1832,27.7382,2019-05-18,POINT (83.1832 27.7382),198890,2099307.0,4
83.0885,27.7223,2019-05-18,POINT (83.0885 27.7223),198890,2099307.0,4
83.1475,28.1447,2019-05-19,POINT (83.1475 28.1447),198890,2099307.0,4
81.8189,28.1565,2019-05-19,POINT (81.8189 28.1565),198890,2099307.0,4
81.8321,28.1549,2019-05-19,POINT (81.8321 28.1549),198890,2099307.0,4
83.2205,27.7432,2019-05-19,POINT (83.2205 27.7432),198890,2099307.0,4
83.6125,27.681,2019-05-19,POINT (83.6125 27.681),198890,2099307.0,4
83.2318,27.6748,2019-05-19,POINT (83.2318 27.6748),198890,2099307.0,4
83.9088,27.5753,2019-05-19,POINT (83.9088 27.5753),198890,2099307.0,4
83.9193,27.5739,2019-05-19,POINT (83.9193 27.5739),198890,2099307.0,4
