longitude,latitude,acq_date,DEM,fire,Sum_Precipitation_Last_7_Days_CHIRPS
87.6268,27.2165,2019-03-17,1330.25439453125,1,0.0
82.1674,27.9531,2019-05-12,461.30999755859375,1,0.0
82.1701,27.8923,2019-03-14,598.9537353515625,0,0.0
83.8367,27.5092,2019-03-15,138.26426696777344,0,0.0
82.5457,27.9144,2019-04-19,463.451416015625,1,4.41505241394043
81.4002,28.5767,2019-06-06,485.7178649902344,0,47.360318183898926
81.2364,28.7063,2019-04-23,545.3181762695312,0,3.706308424472809
80.3762,29.0233,2019-03-22,654.7196655273438,0,3.2611119747161865
81.6892,28.3758,2019-02-20,522.3271484375,0,23.210017204284668
85.903,27.0905,2019-03-22,569.156494140625,0,0.0
80.8951,28.7787,2019-04-14,220.8431701660156,1,3.9738683700561523
81.9726,28.1659,2019-04-29,464.6194458007813,1,1.7150038424879313
87.6906,26.7129,2019-05-26,163.8302764892578,0,24.05762004852295
83.5149,27.649,2019-04-21,132.46417236328125,1,10.963881969451904
80.8534,28.9249,2019-05-23,1174.573974609375,1,6.665719985961914
82.1164,28.0428,2019-04-30,437.67681884765625,1,1.2766821067780256
80.7378,28.9196,2019-01-31,1200.2205810546875,0,13.909442901611328
80.1938,28.8966,2019-02-10,194.431640625,0,0.0
80.4529,29.1976,2019-04-30,1802.1337890625,1,6.708368867635727
80.867,29.0348,2019-05-31,1426.742919921875,1,19.873777389526367
81.4948,28.6636,2019-06-01,1078.91015625,0,16.297595977783203
81.9051,28.234,2019-04-21,779.9965209960938,1,0.0
81.8189,28.1565,2019-05-18,181.29962158203125,0,4.6843414306640625
80.4815,28.9523,2019-05-12,440.9173889160156,0,4.23550271987915
82.7817,27.7758,2019-11-11,621.6136474609375,0,0.0
80.541,28.969,2019-04-25,774.728759765625,0,1.1287598982453346
82.9794,28.1696,2019-04-14,1233.711669921875,0,13.561417579650879
81.9234,28.096,2019-04-28,228.9506072998047,0,1.7797865644097328
81.3673,28.5988,2019-05-08,863.2731323242188,1,0.0
81.2852,28.5494,2019-03-10,192.1856842041016,0,0.0
82.1395,28.0204,2019-03-10,266.4027709960937,0,0.0
84.0735,28.0186,2019-06-17,510.27825927734375,0,60.2894288636744
83.075,27.6561,2019-01-04,116.00032043457033,0,0.0
80.5044,29.2766,2019-04-14,1530.4368896484375,0,21.792969703674316
85.3245,27.112,2019-03-22,120.65862274169922,1,0.0
81.8468,28.3053,2019-04-22,557.6267700195312,0,1.9478614330291748
87.0361,26.8395,2019-12-06,235.4019470214844,0,0.0
85.3982,27.1058,2019-05-13,125.0,0,11.638999938964844
81.6508,28.3683,2019-03-01,496.5723876953125,0,8.269747734069824
81.5103,28.382,2019-04-25,759.8903198242188,1,0.41939133778214455
84.4567,27.5302,2019-03-28,217.0517120361328,0,4.789520740509033
80.5202,29.2795,2019-05-12,1698.22265625,0,10.8304443359375
85.5279,27.261,2019-06-21,215.7652587890625,0,25.476940266788006
82.0926,28.1591,2019-01-13,615.7655029296875,0,2.325550079345703
80.4792,29.0095,2019-02-20,1357.9605712890625,0,25.69531774520874
82.9845,27.7072,2019-04-05,127.1646728515625,0,4.969387650489807
82.1928,28.3449,2019-05-25,1452.23974609375,0,2.3935651779174805
81.8564,28.2129,2019-06-08,518.548583984375,0,63.57364845275879
81.7666,28.5113,2019-06-21,806.1692504882812,0,0.0
80.8667,28.5932,2019-04-28,161.54180908203125,1,1.070212127175182
80.7737,28.5888,2019-05-11,160.49119567871094,1,5.48133659362793
81.5657,28.7227,2019-05-26,1573.802490234375,1,6.56685733795166
84.8319,27.2679,2019-03-23,210.0,1,0.0
83.9128,27.5177,2019-05-02,220.76573181152344,0,0.21499164402484894
82.5324,27.9349,2019-04-19,409.778564453125,0,4.41505241394043
82.7817,27.7758,2019-05-07,621.6136474609375,1,6.838193416595459
80.3671,29.115,2019-05-09,700.0805053710938,1,5.572393894195557
82.2086,27.9007,2019-01-13,436.5901489257813,0,8.501995086669922
82.1075,28.504,2019-05-11,1102.2230224609375,1,5.75775671005249
81.4204,28.4916,2019-03-01,391.57916259765625,0,6.441401958465576
83.0231,27.6009,2019-12-30,106.541259765625,0,0.0
81.7815,28.2349,2019-02-10,242.13775634765625,0,0.0
81.6226,28.3899,2019-05-02,307.12823486328125,1,0.0
80.5965,29.1374,2019-05-27,1566.5064697265625,1,0.0
81.2771,28.5392,2019-03-14,183.0233154296875,0,0.0
80.3326,28.8144,2019-05-08,191.0240173339844,1,0.0
81.8997,27.9611,2019-03-14,290.13311767578125,1,0.0
82.152,27.9461,2019-05-13,422.2498474121094,0,0.0
82.2086,27.9007,2019-05-07,436.5901489257813,1,0.0
87.7747,27.4701,2019-05-29,2023.0537109375,0,20.771879196166992
84.9094,27.2641,2019-06-21,256.9995422363281,0,6.289889063686132
82.7512,27.9167,2019-06-10,527.0301513671875,0,25.236848831176758
80.4056,29.1495,2019-05-27,717.8587646484375,0,0.0
81.4962,28.4709,2019-05-05,342.98834228515625,1,0.0
82.766,27.7972,2019-02-04,355.7597961425781,0,0.0
81.2716,28.5802,2019-05-10,189.8033447265625,0,9.047394752502441
81.5563,28.3228,2019-04-30,237.99639892578125,1,1.3468176126480103
80.3413,28.9823,2019-05-04,271.7514343261719,0,0.0
83.9838,27.6245,2019-03-05,319.7535705566406,0,0.0
83.8926,27.6115,2019-01-22,220.02154541015625,0,0.0
81.3125,28.7233,2019-02-25,664.0772705078125,0,0.0
82.8764,27.9389,2019-06-08,668.64892578125,0,50.91359519958496
81.3121,28.5796,2019-05-30,219.1621856689453,0,5.513223171234131
80.4705,29.0747,2019-05-09,912.9903564453124,1,5.797070503234863
81.4727,28.8807,2019-05-06,737.30126953125,0,3.9567131996154785
80.4557,29.1957,2019-05-09,1642.393310546875,1,5.526076793670654
82.1808,27.9215,2019-03-19,417.2950134277344,0,0.0
80.1821,28.8271,2019-02-25,182.48130798339844,1,0.0
80.6857,29.4494,2019-05-06,1787.02587890625,0,4.637669563293457
82.2213,28.2503,2019-05-20,1878.7935791015625,0,0.0
80.1782,29.0571,2019-05-08,679.2772827148438,1,0.0
82.6578,27.8677,2019-05-13,424.7325744628906,0,0.0
84.214,27.5188,2019-02-22,181.0914764404297,1,3.5777816772460938
82.2366,28.007,2019-04-19,840.0656127929688,0,2.406759738922119
81.5608,28.2417,2019-05-30,161.14651489257812,0,0.0
81.1902,28.8668,2019-03-11,423.9528198242188,0,0.0
81.8535,28.1564,2019-04-26,224.36102294921875,0,1.493852250277996
86.0278,27.0469,2019-03-20,391.3433227539063,1,0.0
81.6145,28.4994,2019-03-19,508.4954223632813,0,0.0
80.8495,28.6367,2019-06-02,171.10345458984375,0,16.384872913360596
86.5552,26.9125,2019-03-08,677.2390747070312,0,0.0
80.1469,28.8406,2019-05-19,183.4156036376953,0,4.435454845428467
81.8244,28.0042,2019-01-31,319.5276794433594,0,15.348448753356934
84.7946,27.3425,2019-12-31,278.45654296875,0,0.0
80.6908,28.9103,2019-04-21,971.6464233398438,0,5.651865482330322
81.3962,28.3606,2019-03-04,166.72518920898438,0,7.655457496643066
84.2329,27.5224,2019-03-18,192.22222900390625,0,2.2086057662963867
81.657,28.5446,2019-05-17,660.2876586914062,0,0.0
80.8577,28.6974,2019-05-06,179.96981811523438,1,0.0
84.8042,27.326,2019-04-05,272.7886962890625,0,13.952489376068115
80.3552,29.1969,2019-03-27,1469.4058837890625,0,0.0
81.9387,28.1066,2019-06-14,244.5770874023437,0,11.528176512569189
81.7997,28.1826,2019-05-05,209.076416015625,1,3.785128593444824
82.2979,28.33,2019-05-10,1432.339599609375,0,0.0
81.9535,28.1406,2019-12-06,726.3480224609375,0,0.0
80.2415,29.0311,2019-05-10,577.2023315429688,1,0.0
84.5021,27.5398,2019-03-08,190.0005340576172,0,0.0
80.752,29.0034,2019-03-12,739.9911499023438,0,0.0
84.2224,27.5256,2019-02-22,189.82391357421875,0,5.350238800048828
81.3,28.6396,2019-03-24,508.1605529785156,0,0.0
81.1592,28.9175,2019-12-31,768.1942749023438,0,0.0
81.4773,28.4296,2019-05-31,291.3699951171875,0,5.348851680755615
80.5957,28.8633,2019-05-06,317.3849792480469,1,4.390115261077881
81.2761,28.5487,2019-03-14,191.0018615722656,0,0.0
80.8813,28.8731,2019-06-01,907.5165405273438,0,15.170328140258789
81.9176,28.1168,2019-06-08,263.1068115234375,0,49.75076770782471
81.0342,28.9105,2019-04-03,489.0525512695313,0,6.134629249572754
80.417,29.0172,2019-06-21,912.3497314453124,0,3.885158548655454e-06
81.961,28.1518,2019-05-21,829.2538452148438,0,12.704286098480225
80.1938,29.1102,2019-01-29,707.0708618164062,0,8.287302017211914
80.6432,29.116,2019-05-27,1420.3045654296875,1,0.0
82.7838,27.9776,2019-04-24,1555.8583984375,0,1.3052373826503754
81.2745,28.5586,2019-06-18,191.2783660888672,0,18.66242893088929
81.2667,28.5231,2019-05-21,178.66384887695312,0,0.0
82.9276,27.6929,2019-04-02,129.17837524414062,0,7.8755598068237305
82.1516,27.9344,2019-12-05,479.2811279296875,0,0.0
80.5285,29.1514,2019-11-11,1108.197998046875,0,0.0
83.0321,27.6234,2019-06-14,108.4851303100586,0,18.657185554504395
82.9305,27.7241,2019-05-02,156.0159912109375,0,0.06733077764511108
82.7372,27.8717,2019-05-23,735.124755859375,0,3.9925918579101562
81.3313,28.8972,2019-03-19,637.1818237304688,0,0.0
81.7009,28.3391,2019-04-27,778.8584594726562,1,2.0690988786518574
85.1102,27.1074,2019-04-22,115.79869079589844,0,26.714707374572754
81.2117,28.8305,2019-05-11,413.44244384765625,1,3.1643154621124268
80.4832,28.7397,2019-12-29,185.49122619628903,0,0.0
81.9056,28.1382,2019-04-25,271.29803466796875,1,0.6628005057573318
80.4312,29.1998,2019-04-25,1535.7587890625,0,8.001047492027283
81.9686,28.0532,2019-04-19,197.75067138671875,1,0.0
81.1635,29.1607,2019-05-28,882.7620849609375,1,4.668790817260742
81.4893,28.6955,2019-05-09,680.0000610351562,1,4.183998107910156
81.3608,28.4522,2019-11-11,203.5726928710937,0,1.806592345237732
80.5202,29.2795,2019-04-21,1698.22265625,0,10.627013206481934
86.6987,26.7509,2019-03-05,180.04100036621094,0,0.0
83.1891,27.7364,2019-06-17,194.71511840820312,0,27.05144989490509
81.2362,28.9253,2019-06-18,969.8458251953124,0,28.560491662443383
81.9588,28.3081,2019-05-22,605.1383056640625,0,6.16738224029541
80.196,28.8893,2019-06-05,192.4166412353516,0,12.56697940826416
84.7027,27.2992,2019-04-26,179.1905975341797,0,4.408584393560886
80.3725,29.1062,2019-03-06,741.7036743164062,0,34.06484270095825
82.9167,27.9281,2019-03-28,945.9273681640624,0,6.560145378112793
81.8693,28.2523,2019-03-20,633.31201171875,0,1.6542978286743164
82.8781,27.9145,2019-06-10,399.987060546875,0,28.202905654907227
80.7591,28.9981,2019-01-22,756.7359008789062,0,0.0
81.84,28.114,2019-03-15,180.6587371826172,0,0.0
81.1221,28.7008,2019-06-11,224.0218048095703,0,50.72395706176758
80.8464,28.5969,2019-04-26,160.1868896484375,1,1.0610788762569427
80.2191,28.8327,2019-06-11,182.80538940429688,0,34.65525436401367
82.2076,28.0105,2019-06-21,688.3616333007812,0,0.0
86.6873,26.7279,2019-04-21,219.8749847412109,0,10.808234214782715
85.2578,27.1667,2019-03-22,161.5463409423828,1,0.0
80.4411,28.7321,2019-06-10,185.27780151367188,0,41.139095306396484
81.1623,29.0841,2019-05-14,1190.990234375,0,5.998711109161377
84.8217,27.2695,2019-03-28,210.43582153320312,0,17.384274005889893
82.054,28.258,2019-06-15,920.8823852539062,0,11.501315735280514
81.4511,28.4213,2019-04-19,417.8093872070313,0,1.6191850900650024
82.2668,28.3269,2019-06-10,1230.1854248046875,0,29.337013244628906
82.3985,27.937,2019-06-17,742.6118774414062,0,16.471983015537262
82.2936,27.9688,2019-04-24,698.2423095703125,0,0.4738958701491356
80.5704,28.9502,2019-05-04,792.61669921875,0,0.0
82.1821,28.0051,2019-05-16,300.8717346191406,1,0.0
81.4453,28.7524,2019-04-19,498.73248291015625,0,2.5673718452453613
83.9396,27.6233,2019-06-09,240.96148681640625,0,23.954938888549805
83.8238,27.6136,2019-01-12,219.99884033203125,0,0.0
87.6021,27.1191,2019-05-23,618.4892578125,0,32.14228057861328
82.8756,27.7117,2019-03-12,138.4271240234375,0,0.0
80.5714,29.3736,2019-05-24,1565.3355712890625,1,0.0
84.0486,27.5403,2019-02-18,120.46700286865234,1,14.467885971069336
80.4789,29.409,2019-02-12,1135.829833984375,0,76.97751808166504
81.9639,28.4889,2019-05-28,1672.0753173828125,0,6.499872207641602
80.6477,29.1595,2019-04-21,1744.02099609375,0,8.542520523071289
81.5968,28.3232,2019-02-25,398.60003662109375,0,0.0
82.568,27.8894,2019-02-23,478.7635498046875,0,0.0
81.4877,28.4727,2019-05-05,359.9754333496094,1,0.0
80.3482,29.2367,2019-04-05,1563.6353759765625,0,7.580720901489258
81.7432,28.2707,2019-05-01,269.27642822265625,1,1.2849599123001099
83.9958,27.5236,2019-05-31,319.7791442871094,0,0.0
87.4677,26.9325,2019-05-22,703.0358276367188,0,23.811086654663086
81.7223,28.2586,2019-05-02,194.3578948974609,1,0.0
84.8318,27.3403,2019-04-01,348.80914306640625,0,21.174142837524414
80.353,29.12,2019-05-11,579.082763671875,1,0.0
82.3985,27.937,2019-02-02,742.6118774414062,0,0.0
81.6189,28.4284,2019-03-19,853.0582275390625,0,0.0
82.0783,28.1842,2019-03-17,599.0285034179688,0,0.0
82.8193,27.8088,2019-04-09,432.2933654785156,0,25.239037036895752
81.8476,28.6364,2019-05-13,1607.177001953125,1,5.697697639465332
81.5358,28.7005,2019-04-24,1061.6209716796875,0,1.9861218258738518
80.4429,28.8213,2019-04-23,205.1419677734375,1,6.005195617675781
81.9511,28.2168,2019-06-02,722.2371215820312,0,15.903218269348145
81.429,28.8985,2019-03-22,883.0655517578125,0,0.0
80.8529,28.8329,2019-05-09,1066.8614501953125,1,5.521640300750732
84.9652,27.2199,2019-05-24,196.37258911132807,0,24.383020401000977
80.4953,28.9787,2019-06-08,894.5972290039062,0,68.31855964660645
81.5861,28.4564,2019-06-02,680.957763671875,0,15.486868858337402
82.8296,27.8102,2019-03-27,568.964599609375,0,6.47869348526001
81.969,28.1288,2019-06-02,803.2566528320312,0,15.541375160217285
81.0095,28.8716,2019-01-01,1271.5015869140625,0,3.602180242538452
82.1808,27.9215,2019-03-23,417.2950134277344,0,0.0
80.5195,28.9442,2019-03-18,824.1389770507812,0,0.0
80.186,28.8461,2019-03-08,185.49221801757807,1,17.365436553955078
81.4962,28.4709,2019-04-20,342.98834228515625,0,0.0
82.8764,27.9389,2019-06-15,668.64892578125,0,15.900931358337402
80.3825,29.1078,2019-05-08,612.653076171875,1,5.572393894195557
80.61,29.0898,2019-02-10,1635.1610107421875,0,30.76873016357422
82.2076,28.0105,2019-03-01,688.3616333007812,0,14.159770965576172
80.9733,28.9014,2019-03-21,959.3831787109376,0,0.0
82.2971,28.3431,2019-05-10,1176.841796875,1,0.0
85.6265,27.3847,2019-05-18,770.6405029296875,0,0.0
86.0845,27.2591,2019-05-11,827.6947021484375,1,0.0
80.4544,28.9738,2019-04-30,746.0048217773438,0,2.388365387916565
81.2631,28.5309,2019-05-15,175.602783203125,1,0.0
83.0876,27.6691,2019-05-19,122.96682739257812,1,0.0
82.5343,29.0714,2019-05-19,2208.2705078125,0,0.0
82.8076,27.8389,2019-06-17,589.9103393554688,0,17.477017879486084
80.8912,28.6142,2019-05-05,168.26217651367188,1,0.0
81.4787,28.4545,2019-03-12,386.0623779296875,0,0.0
81.38,28.372,2019-05-31,169.41845703125,0,0.0
80.8544,28.9952,2019-03-25,846.7802734375,0,0.0
85.7739,27.0172,2019-06-11,197.97671508789065,0,8.635921478271484
80.4648,28.7527,2019-02-10,189.7998962402344,0,0.0
80.752,29.0034,2019-05-30,739.9911499023438,1,17.7243709564209
81.4824,28.5257,2019-01-13,1157.82275390625,0,0.0
81.1572,28.9295,2019-04-12,389.8316650390625,0,22.74932360649109
81.6778,28.5345,2019-05-14,452.4259643554688,0,5.622452259063721
84.822,27.525,2019-03-20,319.7806396484375,0,0.0
86.775,26.7864,2019-06-09,214.72494506835932,0,14.28700065612793
81.5264,28.6736,2019-05-13,744.4351806640625,1,0.0
84.8132,27.28,2019-01-06,221.2238311767578,0,0.0
84.4109,27.547,2019-01-12,182.26043701171875,0,0.0
81.1959,28.6641,2019-03-26,397.193603515625,0,0.0
83.9858,27.5251,2019-06-24,263.400146484375,0,128.1827163696289
81.2962,28.5341,2019-01-13,190.79620361328125,0,3.889216661453247
81.2715,28.5231,2019-04-22,180.1454620361328,0,0.0
80.4602,29.1919,2019-03-05,1519.332763671875,0,69.6374158859253
81.2312,28.9094,2019-05-04,633.2962036132812,0,0.0
84.956,27.2081,2019-03-09,178.4995880126953,0,0.0
81.5232,28.6497,2019-05-12,765.3556518554688,1,3.5694499015808105
81.8178,28.2784,2019-04-23,764.0888061523438,0,0.1854950487613678
81.878,28.1786,2019-05-09,507.4456176757813,0,4.509125709533691
82.0849,28.4418,2019-01-10,921.1649780273438,0,3.3003947734832764
80.3917,29.0877,2019-05-07,579.3980102539062,1,5.284642219543457
80.9243,28.8935,2019-05-16,1337.189453125,1,5.662916660308838
81.3839,28.5921,2019-05-12,583.8040771484375,1,6.293233394622803
81.7228,28.2736,2019-05-01,245.991455078125,1,1.2849599123001099
80.9646,28.5545,2019-12-31,154.77035522460938,0,0.0
81.5925,28.3732,2019-05-02,319.9568176269531,0,0.0
82.0722,28.0609,2019-05-08,422.0166015625,1,0.0
81.4171,28.5406,2019-04-04,522.414794921875,0,2.641139030456543
82.8571,27.7767,2019-03-05,641.0922241210938,0,0.0
80.7329,29.0702,2019-06-15,1226.945068359375,0,21.700870513916016
81.53,28.3526,2019-04-28,451.2601623535156,1,1.392399962991476
80.6512,29.1289,2019-05-27,1571.374755859375,1,0.0
84.6402,27.3804,2019-06-09,312.41680908203125,0,30.241174697875977
86.6987,26.7509,2019-04-29,180.04100036621094,0,4.752023100852966
81.4815,28.454,2019-02-12,399.4364013671875,0,34.29537582397461
81.8359,28.5216,2019-03-05,1417.7802734375,0,42.71754741668701
81.4395,28.5299,2019-05-02,709.177001953125,1,0.0007646816084161401
81.5362,28.3542,2019-06-14,533.01416015625,0,18.304229736328125
83.5259,27.6504,2019-02-25,131.05059814453125,0,0.0
81.2786,28.5924,2019-05-04,201.2193298339844,0,0.0
81.4727,28.8807,2019-06-10,737.30126953125,1,62.36140441894531
82.0539,28.615,2019-06-15,1183.15478515625,0,13.673129916191101
81.0503,28.9402,2019-05-16,1083.970458984375,1,0.0
82.4503,27.9629,2019-05-23,990.0338134765624,0,0.0
81.969,28.1288,2019-04-29,803.2566528320312,1,1.6359629314392805
81.8069,28.3576,2019-06-02,981.6928100585938,0,15.599547386169434
86.0762,27.2524,2019-04-03,1124.304443359375,0,15.640239715576172
81.8007,28.1865,2019-05-02,209.979721069336,1,0.004679388832300901
81.9588,28.3081,2019-05-09,605.1383056640625,1,4.521083831787109
81.53,28.3177,2019-04-27,200.00006103515625,0,1.4463357515633106
82.2059,28.2637,2019-03-18,1377.0723876953125,0,0.0
80.3874,29.161,2019-03-11,801.5443725585938,0,0.0
81.8564,28.2129,2019-04-22,518.548583984375,1,0.0
84.6612,27.5043,2019-04-30,320.45428466796875,1,4.788784056901932
82.1164,28.0428,2019-05-20,437.67681884765625,0,3.3250222206115723
80.6908,28.9103,2019-02-22,971.6464233398438,0,9.833569526672363
83.9101,27.605,2019-11-11,203.4541931152344,0,0.0
80.8685,28.6301,2019-03-18,166.73208618164062,0,0.0
81.2819,28.5682,2019-05-22,197.004150390625,1,6.954732894897461
82.1066,28.0525,2019-03-11,415.0476379394531,0,0.0
80.789,29.0449,2019-05-21,1627.640869140625,0,6.192906379699707
82.5005,27.9094,2019-05-24,659.9631958007812,0,0.0
81.4352,28.4078,2019-03-06,488.8115234375,0,7.319743633270264
84.9568,27.2618,2019-03-06,271.1882629394531,0,0.0
85.7125,27.039,2019-03-18,184.30288696289065,1,0.0
81.0824,28.9054,2019-05-31,825.2501220703125,0,21.170000553131104
80.5677,28.8925,2019-01-20,427.119384765625,0,3.0590274333953857
81.9428,28.1415,2019-05-09,785.7780151367188,0,0.0
81.9759,28.1054,2019-06-09,512.7166748046875,0,55.45856475830078
86.775,26.7864,2019-03-23,214.72494506835932,1,0.0
82.1953,28.3157,2019-05-10,1618.6109619140625,1,0.0
85.215,27.5207,2019-02-22,1276.3516845703125,0,5.724305152893066
84.0792,27.5151,2019-04-01,364.2745971679688,0,15.647011041641235
80.4495,29.1902,2019-04-30,1803.173095703125,1,5.832474946975708
81.3846,28.3429,2019-04-24,161.19406127929688,0,0.233493871986866
80.4489,28.8083,2019-05-12,199.99996948242188,0,0.0
80.4883,28.7485,2019-04-22,189.9999237060547,1,5.842955112457275
80.7783,28.9532,2019-01-20,1406.098876953125,0,0.0
84.8659,27.26,2019-04-03,206.5768585205078,0,3.858922004699707
82.2652,27.9066,2019-05-01,305.0006408691406,0,1.5215461589396
84.0058,27.5222,2019-01-13,239.70135498046875,0,0.0
83.9858,27.5251,2019-02-16,263.400146484375,0,19.117859840393066
81.4443,28.4204,2019-12-05,379.8075256347656,0,0.0
81.8066,28.2378,2019-04-19,480.5169982910156,1,0.0
82.293,28.4095,2019-05-27,1647.221923828125,1,5.718949794769287
81.983,28.1103,2019-04-14,796.1710205078125,0,2.064683675765991
81.5243,28.4657,2019-03-17,429.0849609375,0,0.0
81.7848,28.2147,2019-05-24,219.9994354248047,0,7.976663112640381
80.4914,28.731,2019-04-21,180.77374267578125,1,4.567343711853027
81.2673,28.5022,2019-05-13,175.37844848632812,1,7.757600784301758
81.4877,28.4727,2019-04-27,359.9754333496094,0,2.653953317552805
82.0592,28.4382,2019-03-01,1212.10009765625,0,37.05466365814209
82.6325,28.0119,2019-06-01,1519.7762451171875,1,0.0
80.2857,29.1058,2019-05-11,657.8023071289062,1,0.0
84.8565,27.2811,2019-03-24,249.65045166015625,1,0.0
82.793,27.9011,2019-02-04,361.373291015625,0,0.0
80.2886,29.0216,2019-05-06,610.3486328125,1,0.0
82.5095,28.248,2019-03-18,1733.89892578125,0,0.0
84.6514,27.5122,2019-04-25,293.99725341796875,1,0.7583785727620125
80.162,28.865,2019-04-11,192.04498291015625,0,7.416116952896118
81.4687,28.9978,2019-03-17,1339.6217041015625,0,0.0
82.1197,28.3181,2019-05-31,1222.260009765625,0,2.688725233078003
82.9845,27.7072,2019-04-21,127.1646728515625,1,0.0
80.3633,29.0942,2019-06-08,531.277587890625,0,60.88508224487305
85.362,27.4295,2019-05-10,646.9664916992188,0,0.0
80.62,29.072,2019-02-22,1260.3311767578125,0,10.196512222290039
81.2654,28.5223,2019-03-18,177.38002014160156,0,2.920356512069702
82.2909,27.8419,2019-04-01,564.0045166015625,0,14.571753978729248
80.5637,29.0972,2019-03-16,1297.4013671875,0,5.274623394012451
81.3764,28.5811,2019-05-13,403.4146118164063,1,6.293233394622803
81.4506,28.3289,2019-01-01,174.93617248535156,0,4.018744945526123
80.5315,29.1372,2019-02-02,1247.4586181640625,0,0.0
83.1782,28.2906,2019-05-11,1203.85693359375,1,9.397377967834473
87.8298,27.5263,2019-01-06,1870.30810546875,0,4.077718257904053
81.472,28.4523,2019-05-23,302.8345947265625,0,4.929353713989258
83.1513,28.3177,2019-01-06,1620.4749755859375,0,0.0
84.788,27.2576,2019-03-22,163.15467834472656,1,0.0
81.8309,28.1601,2019-05-08,189.08010864257807,0,0.0
81.4727,28.4305,2019-05-26,279.8408203125,1,5.348851680755615
81.0215,29.2673,2019-04-27,1209.6043701171875,0,3.0471746250987053
81.7095,28.2571,2019-05-02,194.79446411132807,1,0.0
80.4975,29.1484,2019-04-29,886.7840576171875,0,6.311637327075005
81.377,28.546,2019-04-04,264.78448486328125,0,2.247762441635132
81.1684,28.6772,2019-05-21,271.9651794433594,0,6.446043491363525
87.9636,26.4961,2019-03-11,83.13832092285156,0,0.0
81.3105,28.7818,2019-05-09,314.93341064453125,1,7.841350555419922
87.4411,27.7815,2019-02-02,2098.40283203125,1,0.0
81.8069,28.3576,2019-05-06,981.6928100585938,1,4.879305839538574
84.9652,27.2199,2019-03-24,196.37258911132807,1,0.0
80.6152,29.0907,2019-05-05,1739.7572021484375,1,5.5488786697387695
81.38,28.372,2019-03-04,169.41845703125,0,7.427306175231934
81.8422,28.1582,2019-04-29,203.79879760742188,1,1.4082143725827336
81.8742,28.1432,2019-02-23,223.8231506347656,0,3.408085584640503
80.4533,29.0969,2019-05-07,978.7671508789062,1,5.797070503234863
80.6371,29.021,2019-04-28,1125.41162109375,0,4.350499629974365
82.0462,28.4237,2019-05-26,1450.837890625,0,6.206291198730469
81.7594,28.4403,2019-03-10,635.4176025390625,0,0.0
82.5406,27.9017,2019-11-11,696.6144409179688,0,0.0
83.8926,27.6115,2019-06-15,220.02154541015625,0,62.123943567276
81.7594,28.4403,2019-05-16,635.4176025390625,0,0.0
81.3461,28.5665,2019-04-20,229.4461975097656,0,2.3709728717803955
82.7584,27.8904,2019-05-10,724.1315307617188,1,4.4653167724609375
83.7504,27.8036,2019-05-25,1302.21630859375,1,22.483089447021484
80.614,29.1087,2019-03-06,1567.8897705078125,0,22.98382043838501
84.5371,27.4028,2019-05-29,441.484130859375,0,30.883638381958008
81.3651,28.6587,2019-12-30,618.4794921875,0,0.0
82.1872,28.3164,2019-04-28,1474.04541015625,0,2.079269140958786
85.0268,27.8535,2019-03-31,460.5716552734375,0,8.944358348846436
84.4762,27.5614,2019-02-20,179.84625244140625,1,35.72972869873047
81.5398,28.6074,2019-05-01,425.677001953125,1,1.4879791112907697
82.285,28.3252,2019-05-11,1489.317626953125,1,0.0
81.8159,28.2474,2019-03-22,789.8197021484375,0,0.0
81.3368,28.505,2019-05-04,189.26431274414065,0,32.6015625
81.37,28.5503,2019-05-16,257.92596435546875,1,0.0
82.4831,27.9482,2019-04-27,600.3038940429688,1,2.856061741709709
81.4804,28.6569,2019-05-20,760.1301879882812,0,5.368159294128418
85.0957,27.1054,2019-03-24,116.77067565917967,1,0.0
80.155,28.9353,2019-03-27,207.4480743408203,1,0.0
86.8542,26.8087,2019-02-20,194.7147521972656,0,7.361251354217529
80.1897,28.8245,2019-05-17,180.04379272460938,0,8.357722759246826
81.8868,28.4362,2019-05-29,602.1426391601562,1,6.499872207641602
83.894,27.602,2019-05-20,198.98129272460932,1,0.0
82.1001,28.0329,2019-05-07,246.90133666992188,1,0.0
84.037,27.5078,2019-03-26,203.1439208984375,0,0.0
80.9916,28.9247,2019-03-27,488.65869140625,0,0.0
87.5131,26.7267,2019-04-19,250.67550659179688,0,32.95713233947754
83.144,27.7394,2019-06-11,150.28570556640625,0,36.88324737548828
82.0646,28.0536,2019-06-12,299.9261169433594,0,43.128173828125
81.8321,28.1549,2019-05-11,189.71664428710932,0,4.386010646820068
81.0591,28.934,2019-04-05,1220.65673828125,0,4.169335126876831
82.1757,27.9302,2019-01-31,339.1905822753906,0,11.37997817993164
82.2366,28.007,2019-04-23,840.0656127929688,0,2.641289085149765
82.4806,28.2358,2019-01-10,1721.5848388671875,0,5.916075706481934
86.6306,26.7278,2019-05-24,228.06179809570312,0,23.804838180541992
81.3294,28.6795,2019-04-03,633.8258056640625,0,11.455126762390137
80.8581,28.6684,2019-01-13,174.9503173828125,0,0.0
80.5195,28.9442,2019-05-08,824.1389770507812,1,0.0
81.3966,28.5864,2019-04-11,814.7498779296875,0,22.529443502426147
81.9056,28.1382,2019-05-30,271.29803466796875,0,7.056319713592529
84.8949,27.2635,2019-03-22,249.9994354248047,1,0.0
