longitude,latitude,fire_prediction
82.252,28.6625,0.17288135593220338
80.6111,28.9498,0.0
80.4584,29.0788,0.0
82.2782,27.9804,0.6194915254237288
81.1763,28.8446,0.023728813559322035
80.4038,28.7952,0.1576271186440678
80.9481,28.967,0.7508474576271187
81.5335,28.6269,0.0
86.7935,26.7601,0.09322033898305085
81.7415,28.2223,0.013559322033898305
80.5248,29.0499,0.07288135593220339
81.7351,28.2601,0.911864406779661
85.9495,27.0662,0.05423728813559322
82.1354,28.3511,0.0576271186440678
80.9709,28.7765,0.8305084745762712
84.903,27.3012,0.0423728813559322
81.3584,28.4627,0.45468119451170297
82.6268,27.9346,0.0
84.7467,28.049,0.775
82.1585,27.8943,0.001694915254237288
81.5523,28.3099,0.7837570621468927
80.867,29.0348,0.1
85.0661,27.2235,0.04463276836158192
81.8323,28.0966,0.5267514124293785
82.2668,28.3269,0.0
82.1625,28.4285,0.18135593220338983
81.4523,28.32,0.14322033898305084
82.8756,27.7117,0.3220338983050847
83.0231,27.6009,0.025423728813559324
81.7594,28.4403,0.2559322033898305
81.8634,28.1364,0.001694915254237288
81.3033,28.8147,0.0
87.9636,26.4961,0.07429378531073445
82.4082,27.921,0.025423728813559324
82.7325,28.0705,0.006779661016949152
80.4739,28.9942,0.3311299435028249
81.524,28.4849,0.5677966101694916
80.7195,28.9677,0.7762711864406779
82.766,27.7972,0.8827683615819207
81.5245,28.5367,0.8593220338983051
81.8047,28.2745,0.003389830508474576
81.3246,28.6216,0.8588983050847457
82.4806,28.2358,0.003389830508474576
81.8921,28.5801,0.4152542372881356
84.9267,28.3668,0.12033898305084746
84.4432,27.547,0.25169491525423726
81.4146,28.3896,0.10254237288135593
84.7946,27.3425,0.8610169491525423
84.4596,27.5501,0.8305084745762712
81.7006,28.4784,0.15338983050847457
81.7742,28.4321,0.9186440677966101
81.7944,28.2364,0.003389830508474576
81.5381,28.3183,0.011864406779661017
81.2834,28.7972,0.0
80.5637,29.0972,0.9813559322033898
81.6734,28.4847,0.13389830508474576
82.8548,27.8322,0.0
81.5416,28.3524,0.09152542372881356
81.0627,28.9149,0.09830508474576272
87.7648,27.4686,0.20847457627118643
81.461,28.7282,0.8225988700564971
83.3937,27.7258,0.20677966101694914
81.655,28.4674,0.020338983050847456
86.5769,26.839,0.9389830508474576
82.0081,27.9901,0.6152542372881356
81.2946,28.5389,0.5561016949152542
81.5155,28.4968,0.7423728813559322
82.9215,28.1464,0.7745762711864407
82.111,28.0415,0.05084745762711865
81.28,28.566,0.7912429378531073
86.0845,27.2591,0.1016949152542373
80.9843,28.8757,0.7288135593220338
80.4198,29.2711,0.0
81.5416,28.3524,0.12033898305084746
84.9094,27.3111,0.7051412429378532
81.9483,28.1249,0.4542372881355932
81.2907,28.5943,0.001694915254237288
87.6097,27.1318,0.8779661016949153
80.4472,28.9951,0.0423728813559322
82.3226,27.8563,0.9059322033898305
86.0845,27.2591,0.2576271186440678
81.3656,28.586,0.43686440677966104
82.9019,27.8292,0.0
81.4335,28.4248,0.0
81.5127,28.3091,0.022033898305084745
85.7275,27.0397,0.9288135593220339
82.0704,28.416,0.13559322033898305
83.9475,27.4914,0.01864406779661017
85.5723,27.304,0.19830508474576272
83.0876,27.6691,0.16440677966101694
83.6172,27.6758,0.6305084745762712
80.6423,29.0064,0.16440677966101694
81.9935,28.6535,0.8457627118644068
83.7504,27.8036,0.05084745762711865
80.7849,28.8147,0.0
81.1941,28.9922,0.511864406779661
82.8231,27.9562,0.1271186440677966
80.3224,28.8158,0.605367231638418
82.3322,28.7984,0.020338983050847456
81.284,28.578,0.8669491525423729
80.8601,29.0369,0.0
81.6618,28.4944,0.08915254237288135
81.5016,28.5059,0.8254237288135593
85.0577,27.2132,0.9124293785310733
87.8411,27.53,0.06949152542372881
80.58,28.8579,0.0
82.9157,28.009,0.00847457627118644
82.9891,28.1051,0.9355932203389831
83.9045,27.6218,0.003389830508474576
82.0956,28.3548,0.005084745762711864
81.3332,28.502,0.523268765133172
80.8614,28.7055,0.8898305084745762
82.5284,27.9167,0.48389830508474585
82.2139,27.9537,0.14067796610169492
87.2643,26.7762,0.3644067796610169
81.6902,28.2956,0.0
87.9641,26.4816,0.25889830508474576
82.6424,28.0134,0.8898305084745762
80.7461,28.9717,0.0
81.8254,28.1335,0.03220338983050847
80.5534,28.9417,0.0288135593220339
81.5861,28.4564,0.003389830508474576
82.0831,28.4253,0.003389830508474576
80.5677,28.8925,0.20847457627118643
80.8377,28.8015,0.1973728813559322
81.6181,28.3583,0.001694915254237288
80.7373,29.3547,0.0423728813559322
81.3023,28.707,0.14988700564971752
81.3437,28.5556,0.11016949152542373
80.4883,28.7485,0.19830508474576272
82.0192,27.9657,0.3288135593220339
83.1187,27.8468,0.8508474576271187
81.443,28.7701,0.7813559322033898
81.9849,28.0606,0.8016949152542373
84.1528,27.737,0.16779661016949152
81.4917,28.4168,0.001694915254237288
81.6018,28.3774,0.1271186440677966
80.6181,28.9117,0.005084745762711864
81.472,28.7297,0.0
83.5038,27.6476,0.09878531073446328
81.463,28.7339,0.559322033898305
82.0896,28.0723,0.2559322033898305
81.0824,28.9054,0.0
81.9802,27.9604,0.3044067796610169
80.5612,29.3677,0.022033898305084745
85.7739,27.0172,0.2677966101694915
84.9922,27.187,0.010169491525423728
81.8885,28.1879,0.21694915254237288
82.2539,28.2638,0.4661016949152542
81.277,28.5633,0.17966101694915254
80.7365,29.0923,0.11864406779661017
82.3774,27.7933,0.1718926553672316
81.411,28.9643,0.9072316384180791
81.836,28.6987,0.7593220338983051
81.9438,28.2669,0.015254237288135594
81.932,28.5021,0.7576271186440678
80.4411,28.7321,0.013559322033898305
87.0463,26.841,0.7932203389830509
81.5728,28.3373,0.10508474576271186
83.0317,27.6223,0.45720338983050846
81.4634,28.6048,0.4271186440677966
81.2716,28.5802,0.01864406779661017
80.7101,28.6926,0.888135593220339
81.3097,29.664,0.023728813559322035
82.054,28.258,0.04067796610169491
84.8317,27.9784,0.8559322033898306
81.6777,28.2941,0.9355932203389831
80.8594,28.5736,0.04745762711864407
80.372,29.1035,0.9627118644067797
81.0089,28.9011,0.16779661016949152
82.1804,28.0141,0.21525423728813559
81.5192,28.4098,0.2033898305084746
84.5371,27.4028,0.8847457627118644
81.62,28.436,0.8711864406779661
82.8064,27.8891,0.0
81.3073,28.5832,0.8701694915254237
82.084,28.3624,0.18983050847457628
85.9429,27.1009,0.25242937853107345
84.8002,27.2856,0.15423728813559323
82.6325,28.0119,0.2830508474576271
83.1813,28.0174,0.8423728813559322
81.1126,28.8596,0.0
80.6798,28.909,0.27796610169491526
82.8897,28.0605,0.9372881355932203
86.1871,26.9618,0.05423728813559322
80.2727,29.1291,0.12372881355932204
82.2184,28.2756,0.011864406779661017
81.475,28.3854,0.006779661016949152
81.6533,28.3937,0.1135593220338983
81.9428,28.1415,0.9564971751412428
81.588,28.446,0.8864406779661017
81.692,28.3094,0.00847457627118644
85.1089,27.1094,0.26949152542372884
81.8564,28.2129,0.50409200968523
81.5607,28.3283,0.01694915254237288
81.8066,28.2378,0.0
82.25,28.3594,0.7576271186440678
81.4123,28.5017,0.23389830508474577
80.2402,28.8416,0.04745762711864407
84.8964,27.3509,0.020338983050847456
81.9166,28.0923,0.10847457627118644
80.8489,28.5722,0.011864406779661017
83.235,27.6806,0.04067796610169491
80.5032,29.0477,0.12033898305084746
81.9588,28.0991,0.847457627118644
81.4893,28.6955,0.2033898305084746
80.321,28.838,0.0423728813559322
80.1499,28.8725,0.15423728813559323
81.9483,28.1249,0.025423728813559324
81.9409,28.0964,0.13559322033898305
87.4677,26.9325,0.6474576271186441
86.6287,26.6939,0.6000968523002422
82.0641,28.437,0.9016949152542373
84.0742,27.5165,0.24745762711864408
80.2686,29.0672,0.13559322033898305
80.3685,29.4467,0.7127118644067797
87.7648,27.4686,0.6830508474576271
82.6034,27.9358,0.01288135593220339
87.7017,27.4238,0.2440677966101695
82.2791,28.3832,0.001694915254237288
84.4899,28.3495,0.1
81.8494,28.6292,0.24915254237288137
81.3634,28.508,0.7872881355932203
84.8042,27.326,0.3338983050847458
82.0078,28.1588,0.010169491525423728
82.2291,27.994,0.9039548022598869
80.8762,28.5315,0.7322033898305085
81.53,28.3526,0.015254237288135594
80.614,29.1087,0.8627118644067797
81.215,28.6082,0.0
86.1471,27.3306,0.04406779661016949
81.9266,27.9073,0.9268361581920903
80.1517,28.8635,0.33672316384180795
80.6227,28.9373,0.0
82.1564,28.017,0.31186440677966104
80.8452,28.5704,0.6621468926553672
81.8534,28.2796,0.03728813559322034
80.6214,29.4855,0.7779661016949152
82.2979,28.33,0.0
80.48,28.989,0.003389830508474576
81.8281,28.3321,0.22542372881355932
80.6155,29.0316,0.9050847457627119
82.9891,28.1051,0.06440677966101695
80.4155,29.0094,0.7254237288135593
82.2086,27.9007,0.06271186440677966
81.3461,28.5665,0.03220338983050847
85.7724,27.1559,0.2542372881355932
81.9373,28.1262,0.9203389830508475
82.5808,27.8903,0.8457627118644068
81.6777,28.2941,0.22372881355932203
80.7225,29.0513,0.0
80.3304,28.9743,0.0711864406779661
84.3928,27.5603,0.18898305084745762
82.0849,28.4418,0.001694915254237288
85.7256,27.0236,0.02615819209039548
81.3597,28.5017,0.03728813559322034
80.3133,29.1054,0.5997175141242937
81.3712,28.5704,0.5287005649717516
81.903,28.1596,0.00847457627118644
81.7351,28.2601,0.0
80.4155,29.0094,0.46338983050847454
82.2139,27.9537,0.05593220338983051
81.0718,28.8909,0.6570177562550444
86.7153,26.6821,0.046327683615819217
81.8885,28.1879,0.03559322033898305
81.2117,28.8305,0.023728813559322035
81.5924,28.3954,0.003389830508474576
81.3962,28.3606,0.6915254237288135
82.1953,28.3157,0.003389830508474576
82.8076,27.8389,0.11694915254237288
81.2042,28.7409,0.2488700564971751
82.1052,28.0666,0.001694915254237288
81.8761,28.1526,0.03220338983050847
80.3713,28.9938,0.8305084745762712
81.5608,28.2417,0.061016949152542375
81.2901,28.6138,0.05593220338983051
81.9132,28.158,0.0
81.4006,28.4325,0.3504237288135593
81.5422,28.316,0.010169491525423728
82.7565,27.8699,0.188135593220339
83.61,27.6807,0.488135593220339
83.6009,28.4547,0.6627118644067796
82.7183,27.6855,0.11935028248587572
84.4761,27.5546,0.7838983050847458
82.0949,28.4944,0.0
81.917,28.0977,0.09322033898305085
86.5552,26.9125,0.8508474576271187
82.8571,27.7452,0.15084745762711865
82.1603,28.5429,0.6593220338983051
80.6769,28.8452,0.5621872477804681
81.4904,28.3249,0.02711864406779661
81.4474,28.6096,0.27005649717514124
84.2087,27.5417,0.7111864406779661
80.5324,29.0454,0.8406779661016949
81.3573,28.7859,0.4186440677966102
84.7652,27.3426,0.09322033898305085
83.9914,27.6,0.7993502824858757
81.5105,28.6906,0.8440677966101695
81.9428,28.1415,0.03898305084745763
81.307,28.6794,0.0
81.9292,28.1346,0.2994350282485876
81.8059,28.0322,0.6739023405972558
81.8231,28.3696,0.06610169491525424
81.5155,28.4968,0.0
81.5563,28.3228,0.0
80.6422,29.4015,0.1152542372881356
81.4835,28.6978,0.0
84.4762,27.5614,0.0857909604519774
80.4033,28.7867,0.4769774011299435
86.8191,26.681,0.48608151735270383
81.3597,28.5017,0.0
82.4284,27.8105,0.005084745762711864
82.6133,27.7151,0.7812994350282486
80.3859,29.0169,0.0
80.7375,28.9827,0.8789548022598871
82.8177,28.093,0.005084745762711864
80.3815,28.993,0.17966101694915254
81.8175,28.2281,0.7423728813559322
85.8338,27.0207,0.05084745762711865
84.9332,27.2488,0.02288135593220339
82.4804,27.7904,0.14067796610169492
81.3177,28.5712,0.17033898305084746
80.75,29.3356,0.8254237288135593
82.4951,27.8096,0.36610169491525424
82.7636,27.7208,0.06033898305084746
80.8535,28.8578,0.013559322033898305
80.4299,28.7168,0.23559322033898306
84.3866,27.5542,0.17627118644067796
80.1897,28.8245,0.11186440677966102
80.8202,29.3236,0.5491525423728814
80.1855,28.8431,0.7016949152542373
81.8998,28.2058,0.2593220338983051
82.3256,27.9586,0.006779661016949152
80.4957,28.961,0.7745762711864407
80.2059,28.8648,0.02711864406779661
80.39,29.0963,0.7864406779661017
81.208,28.9848,0.003389830508474576
84.8079,27.2604,0.16610169491525423
82.6739,27.7331,0.17387005649717513
84.398,27.548,0.24293785310734464
82.4191,27.8104,0.8593220338983051
80.3921,28.8483,0.23177966101694916
80.4091,29.0176,0.8186440677966101
87.1994,27.2206,0.1
80.4147,29.0162,0.0288135593220339
81.6972,28.284,0.03389830508474576
80.4739,28.9942,0.10677966101694915
85.9378,27.1285,0.03220338983050847
82.1117,28.0243,0.001694915254237288
81.9872,28.0709,0.6593220338983051
84.0822,27.5128,0.45084745762711864
81.9027,28.1332,0.03559322033898305
81.5264,28.6736,0.0
80.4242,29.0971,0.05847457627118644
82.5843,27.7616,0.7557344632768361
81.6767,28.3267,0.0
81.8063,28.6528,0.6480225988700564
80.4602,28.7728,0.9050847457627119
81.897,28.129,0.015254237288135594
81.4943,28.3168,0.21101694915254238
82.7702,27.9084,0.0
82.5591,28.0058,0.5677966101694916
84.7979,27.3419,0.8355932203389831
82.2291,27.994,0.022033898305084745
80.7429,29.0688,0.14576271186440679
81.9511,28.2168,0.7288135593220338
82.1757,27.9302,0.04576271186440678
81.4797,28.6322,0.19491525423728814
82.0738,28.361,0.6271186440677966
84.9652,27.2199,0.005084745762711864
86.7411,26.6981,0.03728813559322034
80.6047,29.0809,0.9322033898305084
80.4975,29.1484,0.0
80.5955,28.9507,0.05593220338983051
81.5507,28.2403,0.03305084745762712
80.9581,28.5153,0.7203389830508474
81.409,28.4598,0.005084745762711864
81.7027,28.3127,0.0
80.3879,29.1089,0.030508474576271188
82.7464,27.8977,0.011864406779661017
85.5723,27.304,0.8406779661016949
81.3454,28.5151,0.12076271186440678
82.8571,27.7452,0.1635593220338983
80.8912,28.6142,0.05593220338983051
84.0478,27.5303,0.8576271186440678
80.8988,29.1471,0.7372881355932204
80.4484,28.7469,0.001694915254237288
84.6638,27.5374,0.8610169491525423
80.4398,29.1085,0.9062146892655368
81.472,28.7297,0.11398305084745762
81.8144,28.1889,0.02711864406779661
82.9444,27.6577,0.7728813559322034
81.5861,28.4564,0.005084745762711864
81.9297,27.9811,0.843813559322034
81.437,28.2395,0.16977401129943503
80.6207,29.0756,0.05593220338983051
81.4401,28.5078,0.13898305084745763
82.0919,28.4721,0.09491525423728814
80.9909,28.93,0.06779661016949153
81.524,28.3679,0.025423728813559324
82.1808,27.9215,0.10338983050847457
81.9667,28.2635,0.006779661016949152
80.9968,28.8918,0.9
87.2643,26.7762,0.33220338983050846
81.6805,28.3849,0.0
80.8831,28.5489,0.7305084745762712
81.2786,28.5924,0.0
81.6674,28.3171,0.6768361581920903
82.8076,27.8389,0.46440677966101696
81.9682,28.1853,0.9101694915254237
84.7039,27.8323,0.03389830508474576
85.2663,27.177,0.8766949152542373
81.3091,28.5415,0.7472598870056496
80.6294,29.1371,0.21694915254237288
83.0885,27.7223,0.42542372881355933
80.1411,28.8967,0.05423728813559322
81.8651,28.1822,0.16101694915254236
82.0001,28.0724,0.003389830508474576
82.2909,27.8419,0.0
84.4465,27.5559,0.006779661016949152
86.6819,26.7478,0.03220338983050847
84.83,27.3112,0.16666666666666663
81.6337,28.3715,0.0
82.2955,28.2973,0.001694915254237288
80.7284,28.9995,0.003389830508474576
80.3384,29.2278,0.5439265536723163
84.8964,27.3509,0.0423728813559322
86.9684,26.769,0.9254237288135593
80.4495,29.1902,0.001694915254237288
80.637,28.8982,0.29491525423728815
80.6318,29.125,0.36610169491525424
82.9516,27.7432,0.03220338983050847
81.7006,28.4784,0.9067796610169492
82.7511,27.7761,0.5546610169491525
81.6767,28.3267,0.29322033898305083
82.2032,28.6094,0.04406779661016949
81.9763,28.2934,0.0
81.313,28.5971,0.013559322033898305
80.6432,29.116,0.17627118644067796
84.7858,27.2696,0.911864406779661
81.3609,28.3796,0.8305084745762712
82.8155,28.101,0.26101694915254237
85.1279,27.9166,0.16271186440677965
81.838,28.2825,0.6593220338983051
81.4133,28.5496,0.26949152542372884
81.2986,28.7415,0.5338983050847458
82.2618,28.2596,0.0
82.734,27.6943,0.05677966101694915
84.156,27.7409,0.5406779661016949
82.515,27.9437,0.03525423728813559
81.9171,28.1246,0.21864406779661016
82.2047,28.305,0.8446327683615819
80.6475,28.6865,0.7305084745762712
81.5815,28.3488,0.0
81.0155,28.789,0.03559322033898305
80.7155,28.6562,0.005084745762711864
85.0751,27.2504,0.7457627118644068
80.4198,29.2711,0.25084745762711863
81.2226,28.8319,0.013559322033898305
81.5203,28.4939,0.2135593220338983
81.3609,28.3796,0.00847457627118644
82.0683,28.1876,0.9067796610169492
80.7796,29.3127,0.2576271186440678
80.2929,29.1042,0.08135593220338982
84.7884,27.2836,0.7711864406779662
80.417,29.0172,0.030508474576271188
80.4529,29.1976,0.12203389830508475
82.0115,28.3809,0.006779661016949152
80.4541,29.3102,0.07796610169491526
81.6734,28.4847,0.0
82.1727,27.9179,0.7898305084745763
82.0207,28.2023,0.001694915254237288
82.3608,27.7834,0.18573446327683618
81.5242,28.469,0.8338983050847457
82.8296,27.8102,0.0
82.2759,28.7315,0.07457627118644068
81.4487,28.375,0.9100282485875707
81.7956,28.4991,0.00847457627118644
83.0943,27.721,0.19830508474576272
80.4406,28.8021,0.288135593220339
81.586,29.3264,0.03220338983050847
82.1701,27.8923,0.13898305084745763
81.0095,28.8716,0.8830508474576271
80.8271,28.9512,0.7898305084745763
80.5138,29.0324,0.006779661016949152
81.7616,28.2905,0.9457627118644067
84.7114,27.5225,0.5892655367231637
81.5245,28.5367,0.001694915254237288
82.2759,28.7315,0.4864406779661017
81.928,28.165,0.0
83.6639,28.5189,0.811864406779661
83.0217,27.6208,0.5216101694915254
80.1499,28.8725,0.023728813559322035
85.8434,27.0159,0.7898305084745763
81.3266,29.1925,0.001694915254237288
82.8736,27.7479,0.8415254237288136
82.0024,28.0851,0.19491525423728814
81.8269,28.4011,0.0
82.9132,27.9179,0.0
80.8465,29.3843,0.00847457627118644
85.3082,27.1736,0.8627118644067797
83.1187,27.8468,0.023728813559322035
80.9851,28.9029,0.9474576271186441
81.8555,28.1618,0.023728813559322035
81.6524,28.588,0.23220338983050848
81.2735,28.5284,0.06779661016949153
80.6111,28.9498,0.9470338983050848
80.58,28.8579,0.11016949152542373
83.1832,27.7382,0.8169491525423729
80.6915,29.0498,0.3135593220338983
85.7126,27.6137,0.8355932203389831
81.5457,28.4087,0.011864406779661017
81.5093,28.2914,0.7542372881355932
82.3608,27.7834,0.005084745762711864
81.5644,28.4746,0.8559322033898306
82.1201,28.324,0.1423728813559322
80.6389,29.4298,0.010169491525423728
82.2076,28.0105,0.09830508474576272
80.5591,28.9076,0.9610169491525423
84.9801,27.1722,0.13389830508474576
81.7032,28.4687,0.8915254237288136
82.4294,27.8118,0.015254237288135594
80.8163,28.94,0.8935028248587572
85.078,27.2297,0.025423728813559324
84.893,27.2998,0.0480225988700565
81.076,28.4376,0.036440677966101696
84.1375,27.5339,0.23673123486682815
81.7261,28.2422,0.023022598870056494
81.5109,28.3981,0.013559322033898305
80.3781,29.0132,0.011864406779661017
85.9286,27.047,0.025
80.513,28.9597,0.0
84.0058,27.5222,0.011864406779661017
80.4489,28.8083,0.9344632768361583
81.6814,28.3088,0.9610169491525423
80.9826,28.8872,0.0
82.8571,27.7767,0.003389830508474576
81.5412,28.3892,0.0
81.7212,28.2968,0.7279661016949153
82.277,27.8586,0.8813559322033898
81.3584,28.4627,0.023728813559322035
85.9286,27.047,0.9491525423728814
82.9847,28.0756,0.003389830508474576
81.4238,28.4716,0.3214689265536724
81.7688,28.2637,0.06271186440677966
81.4404,28.3927,0.11965294592413238
81.8178,28.3594,0.2423728813559322
81.1632,28.8671,0.8409604519774011
87.1608,27.2716,0.7508474576271187
81.6663,28.3251,0.04406779661016949
80.3105,28.7768,0.8588983050847457
82.4336,27.9259,0.029378531073446325
80.8331,28.9637,0.9305084745762712
84.3138,28.166,0.1440677966101695
83.0217,27.6208,0.07966101694915254
81.9386,28.1341,0.0
80.2513,29.0111,0.4781073446327683
82.1164,28.0428,0.04576271186440678
81.3584,28.4627,0.8484745762711865
82.7322,27.8988,0.003389830508474576
84.893,27.2998,0.765593220338983
81.5019,28.4362,0.8480508474576272
81.463,28.7339,0.0
83.8238,27.6136,0.1614406779661017
84.7979,27.3419,0.00847457627118644
80.7134,28.6455,0.11864406779661017
81.3438,28.46,0.21694915254237288
81.6674,28.3171,0.005084745762711864
82.8575,27.941,0.0
80.4089,29.1087,0.8990677966101696
83.5259,27.6504,0.19774011299435026
80.4038,29.2107,0.1711864406779661
84.5459,27.4136,0.03005649717514124
80.8286,28.941,0.0
80.4002,29.0597,0.0
85.3033,27.1195,0.9457627118644067
81.1771,29.1101,0.2745762711864407
80.6213,28.9484,0.9269774011299436
81.5457,28.4569,0.025423728813559324
81.7742,28.4321,0.0
80.7847,29.3163,0.020338983050847456
87.4803,26.6693,0.04011299435028248
81.4552,28.3719,0.0
81.4877,28.6948,0.0
87.6906,26.7129,0.6782485875706215
81.2466,28.8533,0.8406779661016949
82.1838,27.9319,0.0
81.9387,28.1066,0.0
80.2019,28.805,0.13050847457627118
83.5149,27.649,0.0288135593220339
80.752,29.0034,0.0
80.1753,28.8417,0.023728813559322035
84.1528,27.737,0.6711864406779661
81.4551,28.8803,0.0
84.4993,27.5307,0.059830508474576265
81.5342,28.4704,0.8169491525423729
82.4722,27.8074,0.023728813559322035
81.5969,28.3175,0.0
81.2165,29.1347,0.18135593220338983
80.4315,28.7261,0.13870056497175143
83.9997,27.5275,0.08135593220338982
84.4567,27.5302,0.0847457627118644
81.0718,28.8909,0.0
81.3453,28.4755,0.011864406779661017
81.3206,28.5529,0.5412429378531073
82.2061,28.3141,0.3101694915254237
83.5452,27.6498,0.03898305084745763
82.7963,27.8906,0.0
82.1201,28.324,0.5898305084745763
81.7944,28.2364,0.8406779661016949
80.4717,28.7142,0.08502824858757062
81.9702,28.3008,0.020338983050847456
80.5576,28.891,0.26440677966101694
81.6414,28.367,0.964406779661017
80.4373,28.769,0.5308272800645681
81.1269,29.1414,0.1440677966101695
81.5432,28.3801,0.47796610169491527
84.3866,27.5542,0.0686723163841808
81.4337,28.3782,0.011864406779661017
81.4395,28.5299,0.0
81.579,28.3709,0.015254237288135594
80.7707,28.9539,0.0
81.928,28.165,0.8135593220338984
84.6187,28.1235,0.07457627118644068
81.2786,28.5924,0.15310734463276837
81.969,28.1288,0.0
81.4957,28.3495,0.8983050847457628
81.9286,28.1154,0.003389830508474576
85.1606,27.5204,0.055367231638418085
81.4449,28.8864,0.8305084745762712
80.4663,28.7425,0.3045197740112994
82.2139,27.9537,0.13050847457627118
86.794,26.6554,0.015254237288135594
80.3133,29.1054,0.9466101694915254
81.8876,28.1196,0.1483050847457627
81.5325,28.4793,0.010169491525423728
81.6696,28.3343,0.0
82.9167,27.9281,0.8457627118644068
84.9801,27.1722,0.17796610169491525
81.736,28.4203,0.3983050847457627
83.0409,27.9792,0.1135593220338983
81.3373,28.8892,0.0
81.4894,28.4628,0.0
80.353,29.12,0.0
86.7787,26.7348,0.22182001614205007
80.5315,29.1372,0.635593220338983
80.8711,29.0039,0.001694915254237288
80.6207,29.0756,0.05593220338983051
81.2858,28.5609,0.05084745762711865
86.0324,27.0151,0.05322033898305085
84.7027,27.2992,0.10508474576271186
81.3177,28.5712,0.8330508474576271
81.8138,28.3304,0.7542372881355932
81.5568,28.5941,0.5521186440677966
80.2114,28.8979,0.34067796610169493
82.0303,28.566,0.0
80.1753,28.8417,0.7067796610169491
80.5534,28.9417,0.001694915254237288
82.5343,29.0714,0.22542372881355932
83.9099,27.51,0.7711864406779662
81.8159,28.2474,0.03220338983050847
80.637,28.8982,0.1288135593220339
80.8628,28.8503,0.003389830508474576
85.019,27.1566,0.8508474576271187
82.3381,27.8114,0.7182203389830508
84.7323,27.2346,0.3412429378531074
84.5042,27.5312,0.16652542372881357
81.4669,28.7588,0.7909604519774012
81.4521,28.626,0.01694915254237288
82.9847,28.0756,0.5
81.4038,28.4409,0.5737853107344634
82.3985,27.937,0.3271186440677966
84.8239,27.3312,0.04169491525423728
81.4669,28.4721,0.7135593220338983
81.588,28.446,0.0
82.1626,27.9038,0.0
82.5324,27.9349,0.0
81.0503,28.9402,0.005084745762711864
80.7009,28.6729,0.9338983050847458
81.6219,28.3839,0.8508474576271187
80.1807,28.9207,0.8847457627118644
82.0866,28.1943,0.559322033898305
85.0247,27.1728,0.07005649717514124
81.4215,28.2039,0.8116505246166265
80.7284,28.9995,0.348135593220339
82.0562,28.4289,0.730225988700565
81.411,28.9643,0.14915254237288136
84.4828,27.5056,0.19576271186440677
84.4658,27.5948,0.4600343018563361
81.4962,28.4709,0.47796610169491527
80.4819,29.1969,0.9218644067796607
80.4035,29.0168,0.8966101694915254
84.8847,27.3149,0.05915254237288135
81.6665,28.533,0.9228813559322034
81.83,28.1467,0.5201957223567392
82.0454,28.5648,0.005084745762711864
82.0926,28.1591,0.8779661016949153
82.5749,27.8957,0.1135593220338983
86.0278,27.0469,0.3593220338983051
82.2829,28.3799,0.2830508474576271
85.2926,27.1293,0.07898305084745763
82.1551,28.5305,0.8067796610169492
84.9442,27.2603,0.08220338983050847
80.829,28.6253,0.9525423728813559
80.9954,29.02,0.001694915254237288
83.0943,27.721,0.013559322033898305
80.2857,29.1058,0.006779661016949152
85.0268,27.8535,0.1
84.3992,27.552,0.08983050847457627
81.7009,28.3391,0.003389830508474576
82.1835,28.7033,0.025423728813559324
80.3053,28.7991,0.05593220338983051
80.5188,28.9436,0.9788135593220338
83.1836,28.0217,0.03389830508474576
81.8422,28.1582,0.06822033898305084
81.6734,28.4847,0.003389830508474576
86.7931,26.7477,0.3915254237288135
80.1938,28.8966,0.10338983050847457
84.0018,27.6013,0.0288135593220339
81.3548,28.4782,0.8223446327683616
80.3609,29.017,0.47853107344632767
81.2096,28.9985,0.6508474576271186
86.4533,27.2634,0.061016949152542375
83.9858,27.5251,0.10508474576271186
80.4282,29.1105,0.8282485875706215
80.5534,28.9417,0.9135593220338983
81.5054,28.4074,0.0
80.6301,29.1238,0.9338983050847458
82.1838,27.9319,0.1288135593220339
80.4472,28.9951,0.16508474576271187
81.4747,28.3953,0.11694915254237288
82.7325,28.0705,0.06779661016949153
82.879,28.0589,0.9
80.3711,29.1097,0.0
80.4089,29.1087,0.6898305084745763
84.6791,28.0392,0.6677966101694915
82.3161,28.322,0.13220338983050847
81.3906,28.4143,0.6305084745762712
81.6422,28.418,0.15254237288135594
81.3453,28.4755,0.14661016949152542
80.4648,28.7527,0.8836158192090396
80.4491,28.7627,0.025423728813559324
80.5371,29.1754,0.788135593220339
81.1656,28.8052,0.07966101694915254
82.1076,28.506,0.05593220338983051
81.8903,28.1697,0.011864406779661017
85.9112,27.0959,0.14451977401129942
81.7215,28.3201,0.006779661016949152
81.3263,28.566,0.8542372881355932
82.5881,28.7058,0.8101694915254237
81.4617,28.6163,0.888135593220339
81.5153,28.4662,0.0
81.6597,28.3767,0.33728813559322035
81.4983,28.6321,0.811864406779661
82.5325,27.9624,0.13559322033898305
81.5728,28.3373,0.9525423728813559
80.5295,28.9427,0.09830508474576272
81.5761,28.4446,0.9084745762711864
80.3874,29.161,0.2271186440677966
81.8986,28.5322,0.001694915254237288
81.9438,28.2669,0.0
83.1836,28.0217,0.10677966101694915
82.0479,28.0569,0.006779661016949152
81.509,28.6605,0.0
86.6829,27.3602,0.2864406779661017
81.9987,28.0581,0.7728813559322034
81.8365,28.1403,0.11152542372881355
80.8465,29.3083,0.3847457627118644
81.5761,28.4446,0.0
80.5348,29.46,0.00847457627118644
82.1544,28.3458,0.8550847457627119
